,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,航天航空,40159.5,39608.12,40434.4,39604.1,-1.43,-576.46,3641231,7405668554.0,2.07,1.03
239,2025-01-24,航天航空,39965.36,40184.58,40219.48,39703.4,0.39,156.83,4138150,8003277329.0,1.29,1.17
238,2025-01-23,航天航空,40593.71,40027.75,41161.61,40027.75,-0.95,-382.39,5483105,11670024079.0,2.81,1.55
237,2025-01-22,航天航空,40769.56,40410.14,40772.15,40217.23,-1.34,-547.64,4279361,7631970268.0,1.35,1.21
236,2025-01-21,航天航空,41177.51,40957.78,41263.81,40489.92,-0.68,-280.06,5626289,8453658595.0,1.88,1.59
235,2025-01-20,航天航空,41228.99,41237.84,41490.53,40965.93,0.59,242.23,3808068,9583222951.0,1.28,1.08
234,2025-01-17,航天航空,40523.16,40995.61,41352.38,40382.23,0.87,354.49,4045133,9378713343.0,2.39,1.14
233,2025-01-16,航天航空,40944.22,40641.12,41442.67,40391.75,-0.31,-126.75,4081753,8308613364.0,2.58,1.15
232,2025-01-15,航天航空,41336.49,40767.87,41513.69,40684.22,-1.67,-690.94,4132046,9120282398.0,2.0,1.17
231,2025-01-14,航天航空,39992.5,41458.81,41462.59,39943.61,3.99,1591.15,5107883,11413825062.0,3.81,1.44
230,2025-01-13,航天航空,39192.05,39867.66,40414.65,38777.31,0.48,189.96,3680383,8173199230.0,4.13,1.04
229,2025-01-10,航天航空,40385.26,39677.7,41088.83,39677.7,-2.34,-949.65,4635143,10326992990.0,3.47,1.31
228,2025-01-09,航天航空,39452.8,40627.35,41009.79,39371.53,2.65,1048.78,5496017,12700291111.0,4.14,1.55
227,2025-01-08,航天航空,39562.5,39578.57,39958.95,38491.5,-0.35,-140.66,5121176,10760825656.0,3.69,1.45
226,2025-01-07,航天航空,38984.59,39719.23,39720.16,38899.33,2.32,901.14,4088643,7939953016.0,2.11,1.15
225,2025-01-06,航天航空,39127.84,38818.09,39420.6,38523.59,-1.18,-464.98,4382826,8990247591.0,2.28,1.24
224,2025-01-03,航天航空,40715.25,39283.07,40819.31,39279.27,-3.64,-1483.74,6522654,13181159315.0,3.78,1.84
223,2025-01-02,航天航空,42505.14,40766.81,42530.47,40431.49,-4.52,-1931.13,6812145,16055475116.0,4.92,1.92
222,2024-12-31,航天航空,43645.29,42697.94,43675.7,42554.52,-2.34,-1022.92,7063574,16537221440.0,2.56,1.99
221,2024-12-30,航天航空,43879.64,43720.86,44210.34,43344.95,-0.38,-164.78,7977936,17824098554.0,1.97,2.25
220,2024-12-27,航天航空,43957.56,43885.64,44577.09,43780.95,3.38,1432.83,10381541,24296471931.0,1.88,2.93
219,2024-12-26,航天航空,41711.59,42452.81,42814.0,41711.59,2.16,896.89,5481900,13506799883.0,2.65,1.55
218,2024-12-25,航天航空,42119.07,41555.92,42142.97,41027.32,-1.39,-586.02,4715332,9891095379.0,2.65,1.33
217,2024-12-24,航天航空,42060.89,42141.94,42449.62,41704.77,0.45,190.28,4465060,8932712855.0,1.78,1.26
216,2024-12-23,航天航空,43583.52,41951.66,43595.48,41877.34,-4.17,-1824.38,5901310,11593803642.0,3.92,1.67
215,2024-12-20,航天航空,42941.45,43776.04,43901.28,42823.85,1.83,784.9,4642604,12125528874.0,2.51,1.31
214,2024-12-19,航天航空,42622.93,42991.14,43082.99,42377.51,-0.25,-107.87,4019474,9848119615.0,1.64,1.14
213,2024-12-18,航天航空,43128.13,43099.01,43427.68,42798.79,0.34,145.24,4173409,10116940262.0,1.46,1.18
212,2024-12-17,航天航空,44166.19,42953.77,44316.41,42871.29,-2.85,-1261.32,5176444,11022631021.0,3.27,1.46
211,2024-12-16,航天航空,44651.54,44215.09,44866.71,44032.69,-1.17,-521.18,5321811,12236987869.0,1.86,1.5
210,2024-12-13,航天航空,45826.5,44736.27,45826.5,44668.02,-3.22,-1488.34,7518442,17200084325.0,2.51,2.12
209,2024-12-12,航天航空,45595.06,46224.61,46621.93,45595.06,1.63,742.95,8329958,20502808199.0,2.26,2.35
208,2024-12-11,航天航空,45343.89,45481.66,45481.66,45011.03,-0.02,-9.58,5871479,12306161714.0,1.03,1.66
