,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,生物制品,688426,康为世纪,24.5,6.61,1.52,34883.0,84024792.0,9.27,24.89,22.76,22.96,22.98,9.18,-21.61,1.8
1,生物制品,688373,盟科药业-U,4.74,2.6,0.12,48032.0,22722968.0,5.19,4.85,4.61,4.62,4.62,1.31,-8.0,5.47
2,生物制品,833575,康乐卫士,19.05,2.31,0.43,13936.0,26299584.9,3.81,19.11,18.4,18.63,18.62,0.74,-14.61,8.43
3,生物制品,603590,康辰药业,24.03,1.74,0.41,12371.0,29576959.0,3.13,24.17,23.43,23.47,23.62,0.79,25.42,1.2
4,生物制品,688739,成大生物,25.9,1.45,0.37,22859.0,59508452.0,3.21,26.37,25.55,25.55,25.53,1.21,24.54,1.13
5,生物制品,688319,欧林生物,11.49,1.23,0.14,13080.0,14983109.0,2.38,11.59,11.32,11.4,11.35,0.32,868.91,5.12
6,生物制品,688336,三生国健,22.37,1.04,0.23,16530.0,37168189.0,2.3,22.64,22.13,22.13,22.14,0.27,44.4,2.72
7,生物制品,688278,特宝生物,80.88,0.99,0.79,22016.0,178471436.0,3.11,82.0,79.51,80.44,80.09,0.54,44.53,14.53
8,生物制品,688235,百济神州-U,190.69,0.89,1.69,14708.0,280879453.0,2.66,192.89,187.86,189.0,189.0,1.28,-53.74,10.93
9,生物制品,300485,赛升药业,6.8,0.89,0.06,38637.0,26551898.5,3.26,6.98,6.76,6.8,6.74,1.41,-25.02,0.98
10,生物制品,002252,上海莱士,6.97,0.87,0.06,297016.0,207406832.8,1.45,7.02,6.92,6.92,6.91,0.45,18.88,1.48
11,生物制品,603087,甘李药业,44.07,0.85,0.37,40147.0,176807604.0,1.56,44.39,43.71,43.81,43.7,0.72,39.16,2.43
12,生物制品,600211,西藏药业,35.99,0.76,0.27,16366.0,58946944.0,1.71,36.29,35.68,35.8,35.72,0.51,10.99,3.2
13,生物制品,833230,欧康医药,14.55,0.69,0.1,6349.0,9259187.06,4.08,14.89,14.3,14.5,14.45,1.87,43.18,2.69
14,生物制品,600161,天坛生物,20.86,0.68,0.14,105776.0,221971576.0,1.74,21.18,20.82,20.86,20.72,0.53,26.66,3.7
15,生物制品,300683,海特生物,22.28,0.59,0.13,8502.0,19117114.46,2.75,22.76,22.15,22.37,22.15,0.7,-55.03,1.2
16,生物制品,300204,舒泰神,6.73,0.45,0.03,41685.0,28241683.02,2.09,6.85,6.71,6.78,6.7,0.88,-257.51,3.11
17,生物制品,002007,华兰生物,15.81,0.38,0.06,58260.0,92351577.24,1.4,15.97,15.75,15.75,15.75,0.37,23.48,2.47
18,生物制品,832982,锦波生物,224.43,0.37,0.83,2404.0,53691804.3,2.37,226.0,220.7,220.7,223.6,0.52,28.65,15.08
19,生物制品,301230,泓博医药,25.78,0.35,0.09,39058.0,103583089.92,7.75,27.39,25.4,26.5,25.69,5.08,177.05,3.45
20,生物制品,839729,永顺生物,6.99,0.29,0.02,9778.0,6822205.23,1.58,7.05,6.94,7.03,6.97,1.27,49.48,2.94
