,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,汽车整车,1573.48,1557.32,1584.74,1557.32,-0.82,-12.93,9136193,14775778654.0,1.75,1.17
239,2025-01-24,汽车整车,1552.06,1570.25,1572.06,1548.32,0.97,15.16,8451210,14572953183.0,1.53,1.08
238,2025-01-23,汽车整车,1583.74,1555.09,1599.78,1555.09,-1.05,-16.53,9645251,17556689731.0,2.84,1.23
237,2025-01-22,汽车整车,1576.1,1571.62,1578.84,1563.71,-0.94,-14.98,8136869,18689520887.0,0.95,1.04
236,2025-01-21,汽车整车,1592.37,1586.6,1595.48,1569.97,-0.12,-1.86,8092248,16052799403.0,1.61,1.03
235,2025-01-20,汽车整车,1581.75,1588.46,1594.22,1580.39,1.23,19.35,9067580,18105260212.0,0.88,1.16
234,2025-01-17,汽车整车,1562.42,1569.11,1576.38,1551.39,-0.04,-0.64,7607222,13246531000.0,1.59,0.97
233,2025-01-16,汽车整车,1559.95,1569.75,1588.46,1556.58,0.91,14.11,10218667,16523345921.0,2.05,1.31
232,2025-01-15,汽车整车,1569.1,1555.64,1571.55,1552.42,-1.09,-17.09,9939745,17140397965.0,1.22,1.27
231,2025-01-14,汽车整车,1502.55,1572.73,1572.8,1502.06,4.9,73.47,14083810,25717773863.0,4.72,1.8
230,2025-01-13,汽车整车,1494.48,1499.26,1511.97,1491.44,-0.53,-8.04,8945843,16349807143.0,1.36,1.14
229,2025-01-10,汽车整车,1538.23,1507.3,1545.53,1507.3,-2.15,-33.11,9327032,15773488091.0,2.48,1.19
228,2025-01-09,汽车整车,1532.77,1540.41,1550.8,1530.61,-0.12,-1.87,9147991,14332548174.0,1.31,1.17
227,2025-01-08,汽车整车,1535.73,1542.28,1549.45,1498.57,-0.28,-4.37,11900409,18359678764.0,3.29,1.52
226,2025-01-07,汽车整车,1522.2,1546.65,1546.77,1515.28,1.82,27.6,9714039,15698926639.0,2.07,1.24
225,2025-01-06,汽车整车,1514.03,1519.05,1536.53,1501.17,0.29,4.46,10250205,16004036288.0,2.33,1.31
224,2025-01-03,汽车整车,1562.54,1514.59,1567.66,1513.62,-3.02,-47.24,12622707,18268467200.0,3.46,1.61
223,2025-01-02,汽车整车,1608.62,1561.83,1610.96,1552.32,-3.2,-51.65,13144305,22786763270.0,3.63,1.68
222,2024-12-31,汽车整车,1648.11,1613.48,1652.22,1610.45,-2.12,-35.0,12516092,19667711238.0,2.53,1.6
221,2024-12-30,汽车整车,1653.51,1648.48,1655.55,1632.31,-0.47,-7.71,11994517,18589329918.0,1.4,1.53
220,2024-12-27,汽车整车,1649.27,1656.19,1665.59,1640.09,0.31,5.12,12632238,20656514715.0,1.54,1.61
219,2024-12-26,汽车整车,1612.92,1651.07,1655.95,1612.01,2.32,37.42,13037327,22059797755.0,2.72,1.67
218,2024-12-25,汽车整车,1640.71,1613.65,1640.74,1605.68,-1.45,-23.71,11159705,16083368853.0,2.14,1.43
217,2024-12-24,汽车整车,1622.35,1637.36,1637.36,1614.02,1.01,16.39,11402559,19456900285.0,1.44,1.46
216,2024-12-23,汽车整车,1655.91,1620.97,1663.82,1619.96,-2.33,-38.64,14801366,19815885737.0,2.64,1.89
215,2024-12-20,汽车整车,1667.05,1659.61,1672.69,1654.71,-0.66,-11.06,12447308,17654914682.0,1.08,1.59
214,2024-12-19,汽车整车,1676.24,1670.67,1685.23,1660.61,-1.6,-27.15,14225252,19175084855.0,1.45,1.82
213,2024-12-18,汽车整车,1691.19,1697.82,1711.78,1685.35,0.47,7.95,17310381,21839449366.0,1.56,2.21
212,2024-12-17,汽车整车,1684.51,1689.87,1718.12,1684.5,0.14,2.43,21450214,26431867903.0,1.99,2.74
211,2024-12-16,汽车整车,1694.29,1687.44,1714.21,1683.0,-0.77,-13.05,19561448,26170748931.0,1.84,2.5
210,2024-12-13,汽车整车,1707.0,1700.49,1720.39,1692.8,-1.1,-18.88,21124645,38779344621.0,1.6,2.7
209,2024-12-12,汽车整车,1708.21,1719.37,1720.37,1689.2,0.54,9.19,19861593,29484244174.0,1.82,2.54
208,2024-12-11,汽车整车,1677.35,1710.18,1710.49,1676.48,1.53,25.74,20332944,30580022298.0,2.02,2.6
207,2024-12-10,汽车整车,1727.06,1684.44,1733.03,1682.46,-0.18,-2.98,21588259,42687663231.0,3.0,2.76
206,2024-12-09,汽车整车,1667.13,1687.42,1705.06,1666.87,1.26,20.94,18644254,27784621537.0,2.29,2.38
205,2024-12-06,汽车整车,1659.59,1666.48,1671.83,1643.4,0.19,3.08,17998109,23001742836.0,1.71,2.3
204,2024-12-05,汽车整车,1646.88,1663.4,1664.14,1645.5,0.92,15.12,16133934,22803543845.0,1.13,2.06
203,2024-12-04,汽车整车,1666.42,1648.28,1683.46,1642.53,-1.51,-25.34,17003468,26941999011.0,2.45,2.17
202,2024-12-03,汽车整车,1688.83,1673.62,1689.08,1659.6,0.01,0.2,20657378,34597189123.0,1.76,2.64
201,2024-12-02,汽车整车,1623.84,1673.42,1675.59,1621.9,4.48,71.75,21272383,33816660968.0,3.35,2.72
200,2024-11-29,汽车整车,1582.69,1601.67,1611.58,1578.96,1.59,25.03,15470579,28254047781.0,2.07,1.98
199,2024-11-28,汽车整车,1591.98,1576.64,1599.65,1573.65,-1.02,-16.18,14303329,26175338435.0,1.63,1.83
198,2024-11-27,汽车整车,1580.37,1592.82,1593.2,1550.44,0.28,4.51,16229149,28882517726.0,2.69,2.07
197,2024-11-26,汽车整车,1605.61,1588.31,1621.11,1587.23,-1.83,-29.61,13646662,22031638177.0,2.09,1.74
196,2024-11-25,汽车整车,1611.37,1617.92,1630.32,1577.76,1.26,20.13,20093135,34296557937.0,3.29,2.57
195,2024-11-22,汽车整车,1662.15,1597.79,1665.04,1595.68,-4.25,-70.97,21042164,33071161784.0,4.16,2.69
194,2024-11-21,汽车整车,1634.66,1668.76,1679.79,1632.51,1.63,26.71,18669063,29336371646.0,2.88,2.39
193,2024-11-20,汽车整车,1615.51,1642.05,1646.15,1610.39,1.21,19.67,17943744,28669051962.0,2.2,2.29
192,2024-11-19,汽车整车,1611.96,1622.38,1622.38,1577.0,0.31,4.98,20838229,37636910195.0,2.81,2.66
191,2024-11-18,汽车整车,1650.33,1617.4,1664.67,1610.4,-1.11,-18.23,25225789,44244463956.0,3.32,3.22
190,2024-11-15,汽车整车,1640.96,1635.63,1675.59,1630.46,-0.79,-13.0,23863498,44802342758.0,2.74,3.05
189,2024-11-14,汽车整车,1706.4,1648.63,1708.36,1646.93,-3.62,-61.95,24094940,42905641503.0,3.59,3.08
188,2024-11-13,汽车整车,1719.82,1710.58,1720.42,1675.55,-0.86,-14.86,27383234,48199440703.0,2.6,3.5
187,2024-11-12,汽车整车,1742.72,1725.44,1757.26,1709.61,0.38,6.59,35427400,60451995006.0,2.77,4.53
186,2024-11-11,汽车整车,1676.06,1718.85,1718.89,1668.45,2.97,49.57,30079907,51223130410.0,3.02,3.84
185,2024-11-08,汽车整车,1693.16,1669.28,1713.21,1667.35,-0.74,-12.39,28878054,44613541942.0,2.73,3.69
184,2024-11-07,汽车整车,1643.12,1681.67,1681.74,1636.67,1.27,21.08,32317721,44130866486.0,2.71,4.13
183,2024-11-06,汽车整车,1640.29,1660.59,1689.52,1636.85,1.94,31.67,38802709,60271411405.0,3.23,4.96
182,2024-11-05,汽车整车,1592.09,1628.92,1634.45,1582.32,2.72,43.19,30828225,50639344702.0,3.29,3.94
