,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,家电行业,301061,匠心家居,80.72,10.24,7.5,20250,161822013.64,12.46,83.18,74.06,74.47,73.22,4.76,23.52,4.09
1,家电行业,600261,阳光照明,3.55,9.91,0.32,585150,207370494.0,2.79,3.55,3.46,3.55,3.23,4.38,23.41,1.37
2,家电行业,300911,亿田智能,28.79,2.71,0.76,27134,77595078.8,3.71,28.87,27.83,28.08,28.03,2.1,-270.91,3.07
3,家电行业,000921,海信家电,31.74,1.86,0.58,83732,264695115.5,3.08,31.96,31.0,31.2,31.16,0.92,11.81,2.97
4,家电行业,603112,华翔股份,12.93,1.81,0.23,22652,29210120.0,2.52,13.02,12.7,12.7,12.7,0.52,13.38,2.06
5,家电行业,603515,欧普照明,16.64,1.65,0.27,14086,23454139.0,2.26,16.76,16.39,16.39,16.37,0.19,14.97,1.91
6,家电行业,603868,飞科电器,35.21,1.59,0.55,23350,82228165.0,2.91,35.7,34.69,34.69,34.66,0.54,24.76,5.05
7,家电行业,301187,欧圣电气,37.83,1.58,0.59,39391,148570638.64,6.31,38.85,36.5,37.63,37.24,8.23,28.07,4.79
8,家电行业,603519,立霸股份,11.74,1.56,0.18,31130,36536612.0,2.42,11.82,11.54,11.56,11.56,1.17,21.25,2.43
9,家电行业,000333,美的集团,73.88,1.46,1.06,280115,2066038990.79,2.31,74.3,72.62,72.86,72.82,0.41,13.38,2.71
10,家电行业,603355,莱克电气,23.19,1.44,0.33,25928,60132431.0,2.01,23.32,22.86,22.86,22.86,0.45,11.35,2.98
11,家电行业,001259,利仁科技,23.2,1.27,0.29,21449,49866938.0,2.44,23.47,22.91,23.1,22.91,9.78,126.8,2.37
12,家电行业,603303,得邦照明,11.59,1.22,0.14,12238,14232033.0,2.45,11.73,11.45,11.49,11.45,0.26,16.05,1.59
13,家电行业,002032,苏 泊 尔,53.13,1.2,0.63,18601,98634963.33,2.76,53.5,52.05,52.3,52.5,0.23,22.29,7.59
14,家电行业,603311,金海高科,10.33,1.18,0.12,26883,27795896.0,2.74,10.45,10.17,10.21,10.21,1.14,35.92,1.88
15,家电行业,000651,格力电器,44.89,0.97,0.43,283540,1274083766.08,1.8,45.27,44.47,44.47,44.46,0.51,8.59,1.99
16,家电行业,600060,海信视像,23.6,0.9,0.21,107258,252381063.0,2.22,23.7,23.18,23.4,23.39,0.83,17.63,1.64
17,家电行业,002860,星帅尔,9.88,0.82,0.08,32913,32570830.62,2.55,10.02,9.77,9.87,9.8,1.11,15.75,1.77
18,家电行业,688475,萤石网络,34.78,0.81,0.28,131342,463928914.0,4.84,36.26,34.59,34.59,34.5,3.21,54.81,5.1
19,家电行业,600690,海尔智家,27.77,0.8,0.22,273117,758802073.0,1.71,27.98,27.51,27.55,27.55,0.44,12.9,2.38
20,家电行业,002677,浙江美大,7.38,0.68,0.05,55108,40798564.2,2.05,7.49,7.34,7.34,7.33,0.94,33.54,2.89
21,家电行业,600854,春兰股份,4.56,0.66,0.03,76341,35086719.0,3.53,4.69,4.53,4.53,4.53,1.47,13.25,0.99
22,家电行业,200521,虹美菱B,4.63,0.65,0.03,2032,937573.0,1.09,4.63,4.58,4.58,4.6,0.14,6.08,0.71
23,家电行业,002705,新宝股份,15.65,0.64,0.1,73251,114563431.72,1.48,15.74,15.51,15.55,15.55,0.91,12.14,1.59
24,家电行业,200512,闽灿坤Ｂ,3.86,0.52,0.02,798,305991.0,1.3,3.86,3.81,3.85,3.84,0.04,8.5,0.59
25,家电行业,001387,雪祺电气,13.35,0.45,0.06,24914,33421722.59,1.88,13.53,13.28,13.29,13.29,2.33,32.62,2.04
26,家电行业,688169,石头科技,228.79,0.44,1.01,27394,633032431.0,3.85,234.81,226.03,228.21,227.78,1.48,21.53,3.44
