,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,证券,137661.89,139140.53,139996.58,137626.18,0.78,1080.09,25835229,25125592155.0,1.72,1.02
240,2025-01-23,证券,139672.75,138060.44,142068.61,138060.44,0.74,1010.99,39469164,37100227670.0,2.92,1.56
239,2025-01-22,证券,136900.34,137049.45,137515.92,136107.92,-0.14,-194.63,19600012,18789190701.0,1.03,0.77
238,2025-01-21,证券,138164.23,137244.08,138262.02,135942.44,0.04,54.25,19333906,17479128923.0,1.69,0.76
237,2025-01-20,证券,137756.39,137189.83,138902.91,136877.59,0.49,670.88,21297160,20248488457.0,1.48,0.84
236,2025-01-17,证券,135594.25,136518.95,137504.19,135332.5,0.35,480.37,19061663,16749194836.0,1.6,0.75
235,2025-01-16,证券,136817.28,136038.58,138454.41,134976.84,-0.04,-53.76,21747704,19886106144.0,2.56,0.86
234,2025-01-15,证券,136489.67,136092.34,136950.34,135676.31,-0.68,-927.22,21427356,19347854511.0,0.93,0.84
233,2025-01-14,证券,132485.59,137019.56,137219.3,132393.55,3.79,5003.65,34294027,31232979241.0,3.66,1.35
232,2025-01-13,证券,129901.38,132015.91,132346.5,129901.38,0.4,524.46,17742224,15275136849.0,1.86,0.7
231,2025-01-10,证券,133951.86,131491.45,134974.97,131491.45,-1.81,-2430.66,19980058,17826310932.0,2.6,0.79
230,2025-01-09,证券,133990.36,133922.11,135434.3,133678.45,-0.58,-781.91,19455491,16309029268.0,1.3,0.77
229,2025-01-08,证券,135059.02,134704.02,135885.0,131415.67,-0.84,-1135.03,29711464,26093561328.0,3.29,1.17
228,2025-01-07,证券,134827.13,135839.05,136023.41,133724.03,1.0,1349.38,24408188,20900099109.0,1.71,0.96
227,2025-01-06,证券,133775.48,134489.67,135388.69,133350.31,0.03,40.23,22753584,21321403873.0,1.52,0.9
226,2025-01-03,证券,138811.98,134449.44,139061.22,134210.3,-3.01,-4167.59,32091792,30523077671.0,3.5,1.26
225,2025-01-02,证券,145122.81,138617.03,145122.86,137265.94,-4.82,-7013.27,44119372,45500129709.0,5.4,1.74
224,2024-12-31,证券,152994.73,145630.3,152994.73,145630.3,-4.79,-7320.14,41005362,43142566363.0,4.81,1.62
223,2024-12-30,证券,151462.41,152950.44,153161.11,151406.14,0.56,848.83,26987822,29846509944.0,1.15,1.06
222,2024-12-27,证券,150827.83,152101.61,154694.17,150826.42,0.79,1190.7,39164509,42580448387.0,2.56,1.54
221,2024-12-26,证券,149883.23,150910.91,151318.55,149883.23,0.35,533.5,23409248,24434550561.0,0.95,0.92
220,2024-12-25,证券,151392.16,150377.41,151519.42,148698.81,-0.78,-1178.86,27810913,29058953860.0,1.86,1.1
219,2024-12-24,证券,148579.36,151556.27,151566.97,148531.67,2.19,3247.99,28937791,31349809102.0,2.05,1.14
218,2024-12-23,证券,150058.8,148308.28,151960.53,148148.02,-1.49,-2248.61,28188240,29050388409.0,2.53,1.11
