,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,专用设备,2363.49,2315.46,2370.64,2315.46,-2.09,-49.46,32570205,41732237700.0,2.33,2.96
239,2025-01-24,专用设备,2324.55,2364.92,2367.37,2315.62,1.28,29.96,34588259,42520200237.0,2.22,3.15
238,2025-01-23,专用设备,2356.06,2334.96,2390.59,2334.96,0.15,3.41,39979530,51510721114.0,2.39,3.64
237,2025-01-22,专用设备,2348.37,2331.55,2350.45,2323.32,-1.18,-27.84,32831713,41769404741.0,1.15,2.99
236,2025-01-21,专用设备,2364.32,2359.39,2367.89,2322.97,0.39,9.15,37952485,45796035260.0,1.91,3.45
235,2025-01-20,专用设备,2341.35,2350.24,2362.17,2326.21,1.14,26.51,36671450,41914233311.0,1.55,3.34
234,2025-01-17,专用设备,2312.07,2323.73,2340.29,2304.67,0.24,5.53,37321658,41334256842.0,1.54,3.39
233,2025-01-16,专用设备,2321.92,2318.2,2357.48,2293.49,0.2,4.59,40617337,48011869676.0,2.77,3.69
232,2025-01-15,专用设备,2319.86,2313.61,2336.9,2303.07,-0.05,-1.23,42426878,48782248018.0,1.46,3.86
231,2025-01-14,专用设备,2189.51,2314.84,2314.86,2189.51,6.12,133.48,43494562,50517099097.0,5.75,3.96
230,2025-01-13,专用设备,2156.44,2181.36,2212.2,2130.75,-0.19,-4.26,34359779,37526374324.0,3.73,3.13
229,2025-01-10,专用设备,2232.17,2185.62,2260.08,2185.62,-2.27,-50.75,41518630,46029899568.0,3.33,3.78
228,2025-01-09,专用设备,2211.36,2236.37,2247.72,2208.37,0.82,18.29,39192156,45026474427.0,1.77,3.56
227,2025-01-08,专用设备,2206.01,2218.08,2234.71,2140.38,0.23,5.11,38813218,42661903094.0,4.26,3.53
226,2025-01-07,专用设备,2151.25,2212.97,2213.01,2148.41,2.99,64.28,28803060,32874156179.0,3.01,2.62
225,2025-01-06,专用设备,2153.39,2148.69,2177.24,2100.35,-0.57,-12.37,27261702,31957328352.0,3.56,2.48
224,2025-01-03,专用设备,2253.64,2161.06,2260.88,2157.22,-3.79,-85.15,32814721,37567000425.0,4.61,2.98
223,2025-01-02,专用设备,2282.02,2246.21,2320.2,2225.27,-1.88,-42.98,31773084,37428271735.0,4.15,2.89
222,2024-12-31,专用设备,2341.76,2289.19,2351.81,2287.01,-2.14,-49.97,30205418,37680190316.0,2.77,2.75
