,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,小金属,300835,龙磁科技,40.39,5.15,1.98,142141,565451942.2,5.96,40.8,38.51,39.23,38.41,17.34,36.37,4.6
1,小金属,600459,贵研铂业,13.72,0.66,0.09,78844,108195357.0,1.91,13.83,13.57,13.68,13.63,1.05,17.58,1.52
2,小金属,600456,宝钛股份,29.12,0.59,0.17,42104,123191430.0,1.83,29.52,28.99,28.99,28.95,0.88,20.2,2.02
3,小金属,000960,锡业股份,14.45,0.14,0.02,167556,242803264.54,1.39,14.59,14.39,14.43,14.43,1.02,13.9,1.29
4,小金属,601958,金钼股份,10.51,0.1,0.01,129818,136893732.0,1.43,10.63,10.48,10.49,10.5,0.4,11.3,1.99
5,小金属,600281,华阳新材,3.23,0.0,0.0,59409,19524927.0,3.41,3.34,3.23,3.3,3.23,1.15,-14.22,10.43
6,小金属,002167,东方锆业,7.39,0.0,0.0,272100,203185349.14,3.11,7.59,7.36,7.42,7.39,3.59,-103.97,3.87
7,小金属,688190,云路股份,91.6,-0.04,-0.04,3724,34201475.0,1.87,92.61,90.9,91.85,91.64,0.31,31.36,4.5
8,小金属,600549,厦门钨业,19.44,-0.05,-0.01,90358,175918035.0,1.39,19.59,19.32,19.45,19.45,0.64,17.74,1.94
9,小金属,600980,北矿科技,15.7,-0.32,-0.05,18828,29706801.0,1.52,15.89,15.65,15.73,15.75,1.07,28.29,2.18
10,小金属,301026,浩通科技,27.13,-0.48,-0.13,6658,18175283.5,2.38,27.66,27.01,27.26,27.26,0.84,23.3,2.06
11,小金属,603993,洛阳钼业,7.24,-0.69,-0.05,1003474,730257306.0,1.37,7.34,7.24,7.29,7.29,0.57,14.18,2.48
12,小金属,600366,宁波韵升,7.59,-0.78,-0.06,148640,114023309.0,3.4,7.82,7.56,7.71,7.65,1.4,90.49,1.42
13,小金属,600301,华锡有色,17.62,-0.96,-0.17,63485,112712073.0,2.08,17.95,17.58,17.74,17.79,2.31,15.47,2.87
14,小金属,603399,永杉锂业,8.51,-1.05,-0.09,61884,53286217.0,2.91,8.74,8.49,8.64,8.6,1.21,64.86,2.45
15,小金属,002842,翔鹭钨业,6.41,-1.08,-0.07,34214,22207339.87,4.17,6.63,6.36,6.5,6.48,1.56,-41.3,2.38
16,小金属,000657,中钨高新,9.46,-1.25,-0.12,117739,112846763.54,2.51,9.7,9.46,9.57,9.58,0.94,71.91,1.86
17,小金属,000970,中科三环,10.56,-1.4,-0.15,106462,113859451.09,2.61,10.84,10.56,10.72,10.71,0.88,-228.96,2.0
18,小金属,600615,丰华股份,11.81,-1.5,-0.18,30267,36121307.0,2.67,12.09,11.77,11.98,11.99,1.61,358.53,3.46
19,小金属,002378,章源钨业,6.64,-1.63,-0.11,100236,67337579.0,2.52,6.81,6.64,6.74,6.75,0.84,40.82,3.78
20,小金属,600392,盛和资源,10.66,-2.11,-0.23,189855,204217671.0,3.21,10.98,10.63,10.88,10.89,1.08,150.9,2.13
21,小金属,600111,北方稀土,21.05,-2.23,-0.48,250943,533553216.0,2.65,21.62,21.05,21.53,21.53,0.69,140.81,3.48
22,小金属,000831,中国稀土,27.59,-2.34,-0.66,137053,381479934.69,2.9,28.35,27.53,28.25,28.25,1.29,-108.17,6.4
23,小金属,605376,博迁新材,29.4,-2.65,-0.8,23012,68023558.0,3.58,30.24,29.16,29.78,30.2,0.88,67.8,5.02
24,小金属,600259,广晟有色,28.38,-2.81,-0.82,44467,127622590.0,3.29,29.31,28.35,29.31,29.2,1.35,-25.99,2.82
25,小金属,002428,云南锗业,18.32,-3.22,-0.61,201502,377218609.53,4.65,19.19,18.31,19.19,18.93,3.09,304.46,8.35
26,小金属,600206,有研新材,14.96,-3.48,-0.54,326088,494717978.0,4.45,15.64,14.95,15.64,15.5,3.85,82.89,3.26
27,小金属,002149,西部材料,17.0,-3.63,-0.64,59705,102969890.0,3.97,17.7,17.0,17.68,17.64,1.22,45.16,2.81
28,小金属,688077,大地熊,21.81,-4.01,-0.91,27046,60259196.0,5.02,22.95,21.81,22.77,22.72,2.36,65.85,2.35
29,小金属,603072,天和磁材,33.81,-4.22,-1.49,133323,455401072.0,6.4,35.48,33.22,35.09,35.3,20.59,62.9,4.4
30,小金属,300328,宜安科技,7.66,-4.25,-0.34,213928,167044135.5,5.5,8.1,7.66,8.1,8.0,3.12,1617.24,4.84
31,小金属,301141,中科磁业,36.61,-5.06,-1.95,28090,105146294.2,5.89,38.88,36.61,38.48,38.56,6.31,317.6,3.63
32,小金属,000962,东方钽业,14.2,-5.08,-0.76,170466,247413983.0,5.21,14.98,14.2,14.87,14.96,3.44,34.45,2.83
33,小金属,300811,铂科新材,53.2,-5.76,-3.25,86999,474084575.85,5.95,56.46,53.1,56.0,56.45,3.8,39.13,6.81
34,小金属,000795,英洛华,10.96,-6.24,-0.73,794127,892548752.0,6.67,11.74,10.96,11.69,11.69,7.0,45.13,4.62
35,小金属,300748,金力永磁,19.79,-6.52,-1.38,480979,978455990.46,7.61,21.34,19.73,21.25,21.17,4.24,103.44,4.03
36,小金属,300127,银河磁体,24.34,-9.35,-2.51,155531,392164503.36,9.72,26.9,24.29,26.75,26.85,6.74,51.79,5.55
37,小金属,300224,正海磁材,11.96,-9.6,-1.27,407035,502320220.03,7.71,12.98,11.96,12.95,13.23,4.89,39.71,2.66
