,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,半导体,1352.06,1377.38,1377.74,1352.06,1.59,21.6,16229460,81124213036.0,1.89,2.61
240,2025-01-23,半导体,1383.77,1355.78,1403.31,1355.78,-0.96,-13.11,20008334,99125675871.0,3.47,3.22
239,2025-01-22,半导体,1373.39,1368.89,1380.59,1361.57,-1.09,-15.06,17977433,91808876841.0,1.37,2.89
238,2025-01-21,半导体,1361.61,1383.95,1387.79,1346.77,2.16,29.22,20466834,105052197608.0,3.03,3.29
237,2025-01-20,半导体,1364.05,1354.73,1366.41,1344.77,-0.42,-5.65,18478616,88028375018.0,1.59,2.97
236,2025-01-17,半导体,1316.13,1360.38,1378.42,1307.75,2.93,38.7,22502426,108792009080.0,5.35,3.62
235,2025-01-16,半导体,1338.91,1321.68,1357.46,1307.42,-0.67,-8.88,19615695,103373232427.0,3.76,3.15
234,2025-01-15,半导体,1331.7,1330.56,1348.41,1322.11,-0.33,-4.37,18253980,90667679005.0,1.97,2.93
233,2025-01-14,半导体,1275.29,1334.93,1335.07,1266.68,5.29,67.09,21929897,101625383570.0,5.39,3.52
232,2025-01-13,半导体,1246.49,1267.84,1275.17,1231.92,0.02,0.26,15073701,69698177476.0,3.41,2.42
231,2025-01-10,半导体,1286.37,1267.58,1328.94,1267.58,-1.7,-21.89,21009684,96506725352.0,4.76,3.38
230,2025-01-09,半导体,1280.78,1289.47,1312.23,1280.78,0.21,2.67,16735268,79575784871.0,2.44,2.69
229,2025-01-08,半导体,1273.89,1286.8,1303.37,1237.91,0.16,2.02,19828732,90435467984.0,5.1,3.19
228,2025-01-07,半导体,1237.91,1284.78,1285.21,1237.91,4.12,50.84,17458011,78260729722.0,3.83,2.81
227,2025-01-06,半导体,1253.14,1233.94,1259.81,1223.56,-1.72,-21.58,14987970,62136041880.0,2.89,2.41
226,2025-01-03,半导体,1299.92,1255.52,1304.93,1253.82,-3.05,-39.52,18420389,75835033836.0,3.95,2.96
225,2025-01-02,半导体,1342.23,1295.04,1342.84,1279.35,-3.76,-50.64,21430726,93882148366.0,4.72,3.44
224,2024-12-31,半导体,1417.47,1345.68,1419.66,1345.68,-4.91,-69.53,22385187,99571024281.0,5.23,3.6
223,2024-12-30,半导体,1425.12,1415.21,1439.67,1399.27,-1.2,-17.17,20784114,99967326411.0,2.82,3.34
222,2024-12-27,半导体,1453.24,1432.38,1480.53,1430.78,-1.65,-23.98,26695730,127237911851.0,3.42,4.29
