,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,非金属材料,688119,中钢洛耐,3.73,0.81,0.03,47921,17999173.0,3.78,3.82,3.68,3.69,3.7,0.84,-527.08,1.38
1,非金属材料,300743,天地数码,15.67,0.45,0.07,27042,42674922.95,2.12,15.93,15.6,15.65,15.6,2.09,24.34,3.94
2,非金属材料,603826,坤彩科技,19.65,0.31,0.06,40913,80975917.0,3.52,20.19,19.5,19.59,19.59,0.62,159.9,6.77
3,非金属材料,002057,中钢天源,7.28,0.14,0.01,77427,56758040.0,1.79,7.4,7.27,7.28,7.27,1.03,26.33,1.79
4,非金属材料,603260,合盛硅业,51.94,0.13,0.07,10709,55791036.0,2.29,52.88,51.69,52.88,51.87,0.09,31.66,1.88
5,非金属材料,001301,尚太科技,56.73,-0.23,-0.13,27053,154883257.43,5.08,57.89,55.0,57.21,56.86,1.69,19.22,2.45
6,非金属材料,600783,鲁信创投,12.1,-0.58,-0.07,31016,37840361.0,2.14,12.36,12.1,12.19,12.17,0.42,21.77,1.85
7,非金属材料,688708,XD佳驰科,57.0,-0.82,-0.47,11151,63823354.0,1.43,57.82,57.0,57.5,57.47,3.12,53.38,7.88
8,非金属材料,839792,东和新材,8.99,-0.99,-0.09,9937,9014944.43,3.3,9.25,8.95,9.18,9.08,0.99,24.36,1.52
9,非金属材料,600516,方大炭素,4.54,-1.09,-0.05,184298,84660122.0,3.05,4.68,4.54,4.61,4.59,0.46,53.42,1.07
10,非金属材料,603612,索通发展,14.33,-1.1,-0.16,107116,154414646.0,3.17,14.73,14.27,14.52,14.49,2.15,24.71,1.23
11,非金属材料,603119,浙江荣泰,26.9,-1.21,-0.33,104578,281947103.0,5.03,27.77,26.4,27.24,27.23,5.13,44.06,5.54
12,非金属材料,836675,秉扬科技,8.52,-1.27,-0.11,6364,5477386.54,2.9,8.75,8.5,8.75,8.63,0.81,21.92,2.44
13,非金属材料,300395,菲利华,37.5,-1.63,-0.62,31414,118822473.16,2.7,38.39,37.36,38.24,38.12,0.61,62.6,4.77
14,非金属材料,688357,建龙微纳,21.8,-2.02,-0.45,3679,8110841.0,2.65,22.39,21.8,22.25,22.25,0.37,27.03,1.3
15,非金属材料,300409,道氏技术,13.14,-2.09,-0.28,139806,186418581.4,3.28,13.58,13.14,13.46,13.42,2.35,46.16,1.34
16,非金属材料,300861,美畅股份,18.78,-2.14,-0.41,35285,67291973.0,3.6,19.39,18.7,19.21,19.19,1.17,24.0,1.37
17,非金属材料,001359,平安电工,26.42,-2.51,-0.68,20440,54524040.64,2.84,27.15,26.38,26.92,27.1,4.41,22.45,2.74
18,非金属材料,836807,奔朗新材,8.52,-2.52,-0.22,19763,17095345.94,3.89,8.84,8.5,8.67,8.74,1.6,44.37,1.66
19,非金属材料,001296,长江材料,17.81,-2.62,-0.48,35623,64551599.62,3.17,18.39,17.81,18.2,18.29,4.64,21.56,1.57
20,非金属材料,688281,华秦科技,80.83,-2.63,-2.18,13605,110617423.0,4.52,83.75,80.0,83.01,83.01,2.8,38.14,3.54
21,非金属材料,300035,中科电气,14.77,-2.96,-0.45,182929,273749107.88,4.01,15.38,14.77,15.33,15.22,3.14,41.36,2.22
22,非金属材料,688733,壹石通,18.38,-3.06,-0.58,19004,35511239.0,4.54,19.24,18.38,19.06,18.96,0.95,186.58,1.66
23,非金属材料,600330,天通股份,6.88,-3.1,-0.22,197028,137467944.0,4.08,7.15,6.86,7.08,7.1,1.6,51.24,1.06
24,非金属材料,603688,石英股份,26.33,-3.31,-0.9,49516,132584197.0,3.97,27.41,26.33,27.32,27.23,0.91,34.18,2.48
25,非金属材料,832175,东方碳素,9.68,-3.97,-0.4,21393,21216120.06,5.36,10.22,9.68,10.08,10.08,3.54,-24.23,1.43
26,非金属材料,600172,黄河旋风,3.8,-4.28,-0.17,553720,211940726.0,4.53,3.97,3.79,3.87,3.97,4.34,-9.66,2.65
27,非金属材料,301611,珂玛科技,56.28,-4.3,-2.53,42022,244535237.51,7.63,60.59,56.1,59.23,58.81,7.45,81.5,17.05
28,非金属材料,839725,惠丰钻石,31.42,-4.79,-1.58,29682,95286960.32,6.42,33.49,31.37,32.5,33.0,7.05,307.85,4.53
29,非金属材料,838971,天马新材,25.68,-5.27,-1.43,29549,78283971.34,7.38,27.5,25.5,26.92,27.11,3.49,81.0,6.22
30,非金属材料,301071,力量钻石,32.84,-5.63,-1.96,113263,376898485.2,7.27,34.93,32.4,34.85,34.8,7.14,36.24,1.62
31,非金属材料,688300,联瑞新材,63.02,-5.98,-4.01,31882,204634153.0,4.04,65.73,63.02,65.73,67.03,1.72,47.49,8.12
32,非金属材料,839719,宁新新材,8.81,-8.7,-0.84,42485,38584068.47,5.08,9.3,8.81,9.0,9.65,5.8,-12.15,0.93
33,非金属材料,002130,沃尔核材,25.53,-10.01,-2.84,1731609,4507034051.89,5.85,27.19,25.53,26.8,28.37,13.86,36.83,6.03
