,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,化学原料,728.68,733.53,733.82,725.16,0.44,3.23,9129755,7432339948.0,1.19,0.97
240,2025-01-23,化学原料,737.89,730.3,744.3,730.09,-0.14,-1.03,10975370,8755197259.0,1.94,1.17
239,2025-01-22,化学原料,738.24,731.33,738.24,729.28,-1.44,-10.69,9067528,7419047223.0,1.21,0.97
238,2025-01-21,化学原料,750.72,742.02,751.87,736.56,-0.97,-7.26,9984328,7941405991.0,2.04,1.07
237,2025-01-20,化学原料,751.94,749.28,754.18,745.22,-0.21,-1.55,12484552,10008658031.0,1.19,1.33
236,2025-01-17,化学原料,743.56,750.83,754.9,740.62,0.86,6.38,14115671,11292119243.0,1.92,1.51
235,2025-01-16,化学原料,738.7,744.45,750.1,737.32,1.33,9.8,13425155,10515864913.0,1.74,1.43
234,2025-01-15,化学原料,736.57,734.65,738.75,731.36,-0.36,-2.64,10779729,8835357957.0,1.0,1.15
233,2025-01-14,化学原料,711.79,737.29,737.29,711.79,3.79,26.94,11286730,9941789707.0,3.59,1.2
232,2025-01-13,化学原料,701.61,710.35,713.46,697.64,0.32,2.27,8903523,7943167881.0,2.23,0.95
231,2025-01-10,化学原料,723.99,708.08,728.8,707.92,-2.22,-16.05,9480630,8905420464.0,2.88,1.01
230,2025-01-09,化学原料,721.67,724.13,729.03,719.29,-0.1,-0.75,7942236,7151470982.0,1.34,0.85
229,2025-01-08,化学原料,726.04,724.88,728.35,706.05,-0.65,-4.73,11310760,9620060573.0,3.06,1.21
228,2025-01-07,化学原料,719.81,729.61,729.63,712.21,1.41,10.14,10799529,9153812398.0,2.42,1.15
227,2025-01-06,化学原料,706.57,719.47,719.55,693.74,1.4,9.93,10955192,9130229843.0,3.64,1.17
226,2025-01-03,化学原料,728.65,709.54,732.74,707.96,-2.29,-16.61,11887895,10304460682.0,3.41,1.27
225,2025-01-02,化学原料,737.37,726.15,746.01,720.67,-1.75,-12.9,11200253,9590350360.0,3.43,1.19
