,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,光伏设备,300125,ST聆达,5.5,7.84,0.4,157628,85371762.79,9.8,5.65,5.15,5.19,5.1,5.94,-1.94,-9.34
1,光伏设备,300724,捷佳伟创,64.32,2.58,1.62,155497,1008485389.46,3.78,65.9,63.53,64.1,62.7,5.42,8.29,2.16
2,光伏设备,002309,*ST中利,2.41,2.55,0.06,119286,28528479.04,6.38,2.46,2.31,2.31,2.35,0.98,-11.97,2.08
3,光伏设备,300029,ST天龙,4.55,2.25,0.1,23530,10704043.5,7.87,4.76,4.41,4.41,4.45,1.17,-134.1,55.87
4,光伏设备,600537,亿晶光电,2.75,0.73,0.02,220559,60692979.0,4.03,2.8,2.69,2.76,2.73,1.86,-4.28,1.67
5,光伏设备,688472,阿特斯,11.19,0.72,0.08,210362,235794084.0,2.07,11.34,11.11,11.15,11.11,1.52,15.83,1.82
6,光伏设备,603806,福斯特,14.56,0.69,0.1,270360,392217236.0,2.42,14.68,14.33,14.35,14.46,1.04,22.64,2.39
7,光伏设备,603778,国晟科技,3.01,0.33,0.01,93354,28473831.0,4.33,3.1,2.97,3.0,3.0,1.45,-9.73,2.35
8,光伏设备,300305,裕兴股份,5.29,0.19,0.01,46195,24629225.03,4.36,5.45,5.22,5.32,5.28,1.44,-9.09,0.83
9,光伏设备,688303,大全能源,21.36,0.0,0.0,58714,126126763.0,3.23,21.89,21.2,21.36,21.36,1.06,-31.27,1.09
10,光伏设备,603105,芯能科技,8.33,0.0,0.0,66407,55598719.0,1.56,8.43,8.3,8.3,8.33,1.33,16.79,2.04
11,光伏设备,600876,凯盛新能,9.03,0.0,0.0,15947,14597931.0,2.66,9.25,9.01,9.01,9.03,0.4,-17.68,1.33
12,光伏设备,301046,能辉科技,19.85,-0.1,-0.02,10496,21076811.0,2.47,20.34,19.85,19.85,19.87,0.93,43.42,3.64
13,光伏设备,603398,沐邦高科,15.5,-0.19,-0.03,278812,425764534.0,13.26,16.28,14.22,14.22,15.53,6.43,-20.74,3.53
14,光伏设备,601012,隆基绿能,14.9,-0.4,-0.06,636604,954286489.0,3.28,15.29,14.8,14.96,14.96,0.84,-13.02,1.81
15,光伏设备,603381,永臻股份,21.07,-0.8,-0.17,11483,24279806.0,1.79,21.39,21.01,21.2,21.24,2.15,21.01,1.37
16,光伏设备,002056,横店东磁,12.87,-0.92,-0.12,87455,113239100.41,1.92,13.1,12.85,13.02,12.99,0.54,16.95,2.28
17,光伏设备,300345,华民股份,5.24,-0.95,-0.05,34496,18253918.0,3.02,5.38,5.22,5.29,5.29,0.78,-12.11,4.3
18,光伏设备,688223,晶科能源,6.12,-0.97,-0.06,500867,309983844.0,2.91,6.3,6.12,6.16,6.18,0.5,37.8,1.9
19,光伏设备,600438,通威股份,20.46,-1.21,-0.25,344477,710983321.0,2.56,20.98,20.45,20.68,20.71,0.77,-17.39,1.86
20,光伏设备,688560,明冠新材,11.8,-1.34,-0.16,15022,17915674.0,3.43,12.14,11.73,12.01,11.96,0.75,-127.42,0.85
21,光伏设备,300316,晶盛机电,30.6,-1.35,-0.42,84448,260061520.1,2.16,31.24,30.57,31.06,31.02,0.69,10.15,2.35
22,光伏设备,600207,安彩高科,4.17,-1.42,-0.06,103040,43443290.0,3.31,4.29,4.15,4.23,4.23,0.95,-37.89,1.51
23,光伏设备,688516,奥特维,40.69,-1.48,-0.61,41030,168611767.0,2.76,41.8,40.66,41.4,41.3,1.41,8.25,2.96
24,光伏设备,301278,快可电子,32.68,-1.48,-0.49,7245,23913654.0,2.62,33.54,32.67,33.3,33.17,2.14,22.96,2.17
25,光伏设备,688599,天合光能,17.22,-1.71,-0.3,130748,227420955.0,3.82,17.85,17.18,17.45,17.52,0.6,-33.25,1.32
26,光伏设备,300827,上能电气,38.46,-1.76,-0.69,51458,199585704.86,2.63,39.48,38.45,38.99,39.15,1.98,34.36,6.67
27,光伏设备,688408,中信博,59.76,-1.78,-1.08,52163,312668598.0,4.64,61.68,58.86,60.98,60.84,2.58,22.92,3.1
28,光伏设备,002459,晶澳科技,12.46,-1.81,-0.23,469033,586793646.8,4.41,12.84,12.28,12.67,12.69,1.42,-63.85,1.32
29,光伏设备,300776,帝尔激光,60.1,-1.81,-1.11,25801,156499141.12,4.23,62.29,59.7,61.82,61.21,1.54,32.1,5.17
30,光伏设备,688033,天宜上佳,5.33,-1.84,-0.1,75158,40249260.0,1.84,5.41,5.31,5.33,5.43,1.34,-3.83,0.65
31,光伏设备,600732,爱旭股份,10.51,-1.87,-0.2,462205,490436870.0,4.48,10.88,10.4,10.46,10.71,2.89,-5.09,3.14
32,光伏设备,603628,清源股份,12.08,-1.87,-0.23,40686,49925117.0,3.33,12.49,12.08,12.31,12.31,1.49,25.35,2.53
33,光伏设备,002129,TCL中环,8.35,-2.0,-0.17,407097,343610656.76,3.29,8.62,8.34,8.46,8.52,1.01,-4.18,0.97
34,光伏设备,002623,亚玛顿,14.54,-2.09,-0.31,14482,21272488.0,3.7,14.98,14.43,14.86,14.85,0.73,-81.51,0.93
35,光伏设备,300051,琏升科技,6.26,-2.19,-0.14,45513,29169743.0,5.0,6.57,6.25,6.47,6.4,1.24,-26.37,8.78
36,光伏设备,603396,金辰股份,24.96,-2.19,-0.56,13768,34888241.0,3.33,25.8,24.95,25.5,25.52,0.99,37.99,1.35
37,光伏设备,601908,京运通,2.61,-2.25,-0.06,250825,66249318.0,4.12,2.71,2.6,2.67,2.67,1.04,-3.35,0.63
38,光伏设备,300842,帝科股份,40.33,-2.28,-0.94,20221,82945682.75,3.88,41.88,40.28,41.27,41.27,1.62,14.53,3.61
39,光伏设备,300317,珈伟新能,3.37,-2.32,-0.08,157417,54178436.4,5.22,3.54,3.36,3.46,3.45,1.9,-27.86,1.55
40,光伏设备,001269,欧晶科技,22.74,-2.4,-0.56,15742,36326071.16,4.51,23.76,22.71,23.32,23.3,1.88,-14.68,3.44
41,光伏设备,000821,京山轻机,12.11,-2.5,-0.31,89452,109814703.0,3.38,12.53,12.11,12.42,12.42,1.48,13.07,1.87
42,光伏设备,603185,弘元绿能,15.43,-2.53,-0.4,86476,135276800.0,4.86,16.14,15.37,15.81,15.83,1.27,-4.82,0.81
43,光伏设备,002865,钧达股份,56.66,-2.6,-1.51,126765,730385805.62,5.62,59.33,56.06,58.3,58.17,5.64,-23.36,3.22
44,光伏设备,300751,迈为股份,92.46,-2.6,-2.47,24353,227809551.0,3.19,95.47,92.44,95.01,94.93,1.26,25.54,3.47
45,光伏设备,002218,拓日新能,3.34,-2.62,-0.09,285188,96615593.0,3.21,3.45,3.34,3.43,3.43,2.05,114.29,1.12
46,光伏设备,603330,天洋新材,6.27,-2.64,-0.17,86418,55500299.0,5.12,6.58,6.25,6.52,6.44,2.0,-70.31,1.57
47,光伏设备,600151,航天机电,6.56,-2.67,-0.18,119981,79909207.0,4.01,6.83,6.56,6.74,6.74,0.84,-175.83,1.91
48,光伏设备,002506,协鑫集成,2.49,-2.73,-0.07,687338,173820872.96,4.69,2.61,2.49,2.56,2.56,1.18,133.39,5.9
49,光伏设备,300274,阳光电源,72.1,-2.75,-2.04,208670,1523822684.38,3.26,74.5,72.08,74.14,74.14,1.31,14.75,4.38
50,光伏设备,300393,中来股份,5.61,-2.94,-0.17,148750,84785282.0,5.02,5.87,5.58,5.78,5.78,1.56,-15.1,1.54
51,光伏设备,300118,东方日升,10.75,-2.98,-0.33,145071,158572638.06,4.33,11.23,10.75,11.13,11.08,1.57,-5.89,0.92
52,光伏设备,605117,德业股份,84.86,-3.07,-2.69,68295,584605977.0,3.64,87.99,84.8,87.49,87.55,1.06,18.34,6.35
53,光伏设备,301266,宇邦新材,32.05,-3.11,-1.03,23954,77878041.4,4.02,33.33,32.0,33.05,33.08,5.52,56.89,2.01
54,光伏设备,688348,昱能科技,45.85,-3.19,-1.51,13074,61225786.0,4.94,48.1,45.76,47.06,47.36,1.62,35.96,1.95
55,光伏设备,839167,同享科技,18.95,-3.22,-0.63,13657,26470747.08,4.65,19.86,18.95,19.58,19.58,2.09,22.53,3.25
56,光伏设备,688680,海优新材,29.7,-3.26,-1.0,11364,34269739.0,4.82,31.18,29.7,31.18,30.7,1.35,-7.53,1.43
57,光伏设备,688503,聚和材料,49.3,-3.31,-1.69,30265,151613099.0,3.51,50.99,49.2,50.83,50.99,1.68,21.25,2.57
58,光伏设备,603212,赛伍技术,10.13,-3.34,-0.35,63679,65705151.0,4.68,10.6,10.11,10.5,10.48,1.46,-34.79,1.55
59,光伏设备,300763,锦浪科技,50.73,-3.35,-1.76,85972,445705112.12,5.28,53.5,50.73,52.52,52.49,2.67,22.72,2.43
60,光伏设备,688147,微导纳米,24.66,-3.78,-0.97,22647,57064026.0,4.64,25.85,24.66,25.7,25.63,2.32,56.15,4.41
61,光伏设备,301168,通灵股份,28.05,-3.84,-1.12,15618,44567030.0,5.25,29.46,27.93,29.14,29.17,3.15,35.64,1.58
62,光伏设备,688032,禾迈股份,101.04,-3.85,-4.05,13335,137369509.0,5.18,106.48,101.04,105.0,105.09,1.07,38.28,2.0
63,光伏设备,835985,海泰新能,10.54,-3.92,-0.43,54630,58373237.36,4.28,10.98,10.51,10.86,10.97,2.59,14.99,2.32
64,光伏设备,600481,双良节能,5.46,-4.21,-0.24,438740,244175306.0,4.21,5.69,5.45,5.6,5.7,2.34,-5.73,1.91
65,光伏设备,601865,福莱特,19.03,-4.28,-0.85,178986,347090903.0,5.48,20.09,19.0,19.83,19.88,0.94,25.81,2.07
66,光伏设备,688726,拉普拉斯,42.0,-4.48,-1.97,22680,97669782.0,5.0,44.2,42.0,44.1,43.97,6.72,22.16,5.08
67,光伏设备,688598,金博股份,19.14,-5.62,-1.14,57127,111948536.0,6.26,20.37,19.1,20.16,20.28,2.8,-20.08,0.67
68,光伏设备,002617,露笑科技,7.43,-5.71,-0.45,1395241,1059569221.12,5.2,7.83,7.42,7.75,7.88,7.38,45.78,2.35
69,光伏设备,688429,时创能源,15.09,-6.1,-0.98,31750,49151172.0,7.28,16.2,15.03,15.98,16.07,2.69,-8.82,3.35
70,光伏设备,688717,艾罗能源,45.81,-6.13,-2.99,21576,101596435.0,7.44,49.37,45.74,49.11,48.8,3.19,34.26,1.63
71,光伏设备,002897,意华股份,41.34,-6.41,-2.83,122675,519080457.13,5.55,43.66,41.21,43.66,44.17,6.82,25.97,3.16
72,光伏设备,688390,固德威,38.35,-6.44,-2.64,71578,282479690.0,8.2,41.53,38.17,40.81,40.99,2.95,806.44,3.22
73,光伏设备,300716,泉为科技,10.88,-6.85,-0.8,43330,48774611.0,10.27,11.9,10.7,11.67,11.68,2.71,-18.8,22.55
74,光伏设备,688556,高测股份,9.98,-8.19,-0.89,152012,154440558.0,5.34,10.56,9.98,10.44,10.87,2.78,19.93,1.43
75,光伏设备,834770,艾能聚,16.71,-8.24,-1.5,54615,94919099.64,9.06,18.33,16.68,17.75,18.21,6.67,39.68,3.69
76,光伏设备,300093,金刚光伏,11.3,-15.8,-2.12,268180,313168318.8,8.87,12.44,11.25,11.25,13.42,12.45,-5.22,-7.04
