,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,水泥建材,22102.34,22230.07,22271.69,21914.02,0.48,106.68,4371714,2063507319.0,1.62,1.15
240,2025-01-23,水泥建材,22333.3,22123.39,22622.91,22120.56,-0.17,-36.98,4287598,2186687984.0,2.27,1.13
239,2025-01-22,水泥建材,22262.07,22160.37,22365.91,22082.93,-0.71,-159.19,3493389,1614770364.0,1.27,0.92
238,2025-01-21,水泥建材,22719.26,22319.56,22728.09,22257.66,-1.34,-302.84,3867046,1934862458.0,2.08,1.02
237,2025-01-20,水泥建材,22588.06,22622.4,22761.8,22255.83,0.74,166.12,4736505,2430463616.0,2.25,1.25
236,2025-01-17,水泥建材,22533.62,22456.28,22545.44,22240.02,-0.61,-137.49,4072117,2147118005.0,1.35,1.07
235,2025-01-16,水泥建材,22391.65,22593.77,22887.69,22391.65,1.23,274.93,4732863,2331628319.0,2.22,1.25
234,2025-01-15,水泥建材,22376.57,22318.84,22496.1,22106.65,-0.35,-78.52,4461983,2195948606.0,1.74,1.18
233,2025-01-14,水泥建材,21746.0,22397.36,22397.36,21746.0,3.19,692.24,5436692,2693691868.0,3.0,1.43
232,2025-01-13,水泥建材,21430.96,21705.12,21787.14,21202.16,0.11,24.61,4362686,2048242711.0,2.7,1.15
231,2025-01-10,水泥建材,22273.91,21680.51,22331.84,21679.91,-2.5,-555.0,4985601,2285548384.0,2.93,1.31
230,2025-01-09,水泥建材,22285.32,22235.51,22371.69,22079.5,-0.61,-137.21,4591066,2300964331.0,1.31,1.21
229,2025-01-08,水泥建材,22350.66,22372.72,22536.84,21903.11,-0.14,-31.89,6085222,3125949961.0,2.83,1.6
228,2025-01-07,水泥建材,22109.9,22404.61,22405.25,22035.1,1.67,368.74,5676916,2651171590.0,1.68,1.5
227,2025-01-06,水泥建材,22043.2,22035.87,22289.72,21552.41,-0.41,-90.54,6233718,2696995946.0,3.33,1.64
226,2025-01-03,水泥建材,23052.67,22126.41,23093.98,22086.32,-3.87,-891.66,7948732,3642162183.0,4.38,2.1
225,2025-01-02,水泥建材,23361.76,23018.07,23681.5,22874.99,-1.75,-408.85,8731117,4100428422.0,3.44,2.3
224,2024-12-31,水泥建材,23876.04,23426.92,24052.77,23371.53,-1.63,-388.49,6859535,3698568040.0,2.86,1.81
223,2024-12-30,水泥建材,24004.66,23815.41,24014.19,23651.89,-1.24,-298.69,7539087,3904058717.0,1.5,1.99
222,2024-12-27,水泥建材,23619.4,24114.1,24290.08,23510.35,2.27,534.97,7887087,4180662257.0,3.31,2.08
221,2024-12-26,水泥建材,23567.58,23579.13,23815.59,23517.85,-0.53,-124.81,6336291,3767128068.0,1.26,1.67
220,2024-12-25,水泥建材,24379.02,23703.94,24412.43,23527.54,-3.36,-825.33,7395360,4237109805.0,3.61,1.95
