,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,农药兽药,906.55,910.74,911.2,898.11,0.13,1.17,3782830,2995966095.0,1.44,1.32
240,2025-01-23,农药兽药,918.16,909.57,925.94,909.57,-0.35,-3.23,4365202,3278141105.0,1.79,1.52
239,2025-01-22,农药兽药,916.19,912.8,916.19,908.56,-0.71,-6.57,4411960,3285293313.0,0.83,1.54
238,2025-01-21,农药兽药,931.75,919.37,933.14,913.03,-1.24,-11.53,5487064,3846704326.0,2.16,1.92
237,2025-01-20,农药兽药,934.91,930.9,938.38,926.02,-0.33,-3.12,6352253,4714099702.0,1.32,2.22
236,2025-01-17,农药兽药,924.71,934.02,937.55,921.84,0.73,6.73,3859651,3206961336.0,1.69,1.35
235,2025-01-16,农药兽药,932.63,927.29,945.07,921.6,-0.35,-3.29,5046444,4464251131.0,2.52,1.76
234,2025-01-15,农药兽药,940.44,930.58,940.44,926.86,-1.02,-9.62,4894282,3925067114.0,1.44,1.71
233,2025-01-14,农药兽药,903.85,940.2,940.27,903.85,4.44,39.93,5294423,3913909433.0,4.05,1.85
232,2025-01-13,农药兽药,886.33,900.27,904.54,883.54,0.76,6.82,3682320,2938227716.0,2.35,1.29
231,2025-01-10,农药兽药,909.94,893.45,918.21,893.35,-1.71,-15.56,3959717,3451628278.0,2.73,1.38
230,2025-01-09,农药兽药,902.14,909.01,914.14,897.39,0.74,6.71,3373948,2583726033.0,1.86,1.18
229,2025-01-08,农药兽药,902.65,902.3,905.44,879.33,-0.05,-0.42,4137922,3236178603.0,2.89,1.45
228,2025-01-07,农药兽药,890.84,902.72,902.74,884.68,1.46,12.96,3492010,2685356096.0,2.03,1.22
227,2025-01-06,农药兽药,889.44,889.76,899.87,872.57,0.09,0.8,3896104,3003217634.0,3.07,1.36
226,2025-01-03,农药兽药,914.96,888.96,918.53,887.24,-2.47,-22.53,4778882,3494792986.0,3.43,1.67
225,2025-01-02,农药兽药,924.77,911.49,939.05,905.39,-1.28,-11.86,4424919,3478567720.0,3.65,1.55
224,2024-12-31,农药兽药,937.97,923.35,942.03,922.91,-1.35,-12.64,3811746,2945673354.0,2.04,1.33
223,2024-12-30,农药兽药,948.55,935.99,948.55,934.77,-1.63,-15.53,4034456,3020829749.0,1.45,1.41
222,2024-12-27,农药兽药,928.67,951.52,957.01,926.91,2.71,25.13,4743006,3576683421.0,3.25,1.66
221,2024-12-26,农药兽药,918.34,926.39,930.37,918.34,0.93,8.51,4276355,2931281781.0,1.31,1.49
220,2024-12-25,农药兽药,941.38,917.88,942.3,911.99,-2.48,-23.36,4876912,3097871419.0,3.22,1.7
219,2024-12-24,农药兽药,937.69,941.24,947.61,929.49,0.07,0.68,4901141,3154019770.0,1.93,1.71
218,2024-12-23,农药兽药,981.45,940.56,981.45,940.22,-4.32,-42.5,5102800,3709970571.0,4.19,1.78
217,2024-12-20,农药兽药,978.87,983.06,989.09,977.4,0.19,1.85,4303372,3295135950.0,1.19,1.5
216,2024-12-19,农药兽药,978.07,981.21,983.01,963.3,-0.3,-3.0,4937852,3896911199.0,2.0,1.72
215,2024-12-18,农药兽药,988.74,984.21,997.12,978.45,-0.14,-1.41,4111729,3214814451.0,1.89,1.44
214,2024-12-17,农药兽药,1022.63,985.62,1022.64,983.87,-3.63,-37.08,5394449,4005354887.0,3.79,1.88
213,2024-12-16,农药兽药,1025.85,1022.7,1031.29,1017.08,-0.59,-6.02,5673073,4269873724.0,1.38,1.98
