,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,电子化学品,1479.09,1499.72,1501.9,1479.09,1.3,19.24,2664054,5172499830.0,1.54,2.53
240,2025-01-23,电子化学品,1514.0,1480.48,1530.25,1480.48,-1.58,-23.73,3589578,6698353398.0,3.31,3.41
239,2025-01-22,电子化学品,1511.48,1504.21,1518.68,1498.34,-0.88,-13.43,2726971,5626405778.0,1.34,2.59
238,2025-01-21,电子化学品,1518.93,1517.64,1522.01,1498.36,0.37,5.58,2520920,4361475620.0,1.56,2.39
237,2025-01-20,电子化学品,1513.49,1512.06,1522.61,1506.92,0.48,7.21,3022556,5165517961.0,1.04,2.87
236,2025-01-17,电子化学品,1481.42,1504.85,1518.87,1477.1,1.24,18.44,3649773,5965324116.0,2.81,3.46
235,2025-01-16,电子化学品,1492.01,1486.41,1514.64,1473.78,0.23,3.37,3455538,5153092967.0,2.76,3.28
234,2025-01-15,电子化学品,1497.9,1483.04,1498.68,1476.88,-1.15,-17.26,2967999,4318174480.0,1.45,2.82
233,2025-01-14,电子化学品,1441.02,1500.3,1501.03,1434.14,4.32,62.17,4208691,6326743675.0,4.65,3.99
232,2025-01-13,电子化学品,1413.27,1438.13,1443.67,1401.23,0.63,8.95,3125461,4335737660.0,2.97,2.97
231,2025-01-10,电子化学品,1452.15,1429.18,1481.94,1429.03,-1.5,-21.83,4228767,5729894280.0,3.65,4.01
230,2025-01-09,电子化学品,1431.98,1451.01,1464.05,1431.31,1.15,16.48,2824494,4522316409.0,2.28,2.68
229,2025-01-08,电子化学品,1432.8,1434.53,1449.82,1388.84,-0.41,-5.92,3221515,5054376440.0,4.23,3.06
228,2025-01-07,电子化学品,1411.44,1440.45,1440.78,1407.99,2.17,30.64,2434413,4075718342.0,2.33,2.31
227,2025-01-06,电子化学品,1418.58,1409.81,1429.8,1396.78,-0.72,-10.24,2472837,3996747869.0,2.33,2.35
226,2025-01-03,电子化学品,1466.42,1420.05,1469.46,1418.26,-2.67,-38.91,2943530,4911772759.0,3.51,2.79
225,2025-01-02,电子化学品,1508.24,1458.96,1509.15,1444.84,-3.43,-51.81,3012894,5440854314.0,4.26,2.86
224,2024-12-31,电子化学品,1578.3,1510.77,1580.25,1510.77,-4.09,-64.38,3109588,5911258616.0,4.41,2.95
223,2024-12-30,电子化学品,1581.8,1575.15,1592.44,1556.49,-0.94,-14.95,2518568,4893025744.0,2.26,2.39
222,2024-12-27,电子化学品,1594.82,1590.1,1619.92,1583.59,-0.22,-3.44,3176611,6563186454.0,2.28,3.01
221,2024-12-26,电子化学品,1578.29,1593.54,1604.04,1577.48,0.95,14.96,2864968,5504797795.0,1.68,2.72
220,2024-12-25,电子化学品,1605.0,1578.58,1606.5,1565.22,-2.0,-32.18,3087878,5439457745.0,2.56,2.93
219,2024-12-24,电子化学品,1606.22,1610.76,1621.96,1575.7,0.43,6.83,3494862,6266462702.0,2.88,3.32
218,2024-12-23,电子化学品,1670.19,1603.93,1672.48,1601.55,-4.24,-71.09,4114008,7313597578.0,4.23,3.9
217,2024-12-20,电子化学品,1641.38,1675.02,1697.13,1635.94,1.88,30.95,5200709,10418583035.0,3.72,4.94
216,2024-12-19,电子化学品,1615.16,1644.07,1648.63,1611.44,0.34,5.49,3681378,6904215806.0,2.27,3.49
215,2024-12-18,电子化学品,1615.45,1638.58,1653.31,1600.16,1.54,24.84,3775713,7117758653.0,3.29,3.58
214,2024-12-17,电子化学品,1639.13,1613.74,1649.46,1609.15,-2.03,-33.47,4252864,7547349910.0,2.45,4.04
213,2024-12-16,电子化学品,1683.67,1647.21,1686.18,1637.13,-1.93,-32.41,4837333,9347885065.0,2.92,4.59
212,2024-12-13,电子化学品,1693.0,1679.62,1710.44,1678.36,-1.52,-25.88,6249628,12070041800.0,1.88,5.93
211,2024-12-12,电子化学品,1700.67,1705.5,1708.64,1684.77,0.21,3.64,5138535,9359891164.0,1.4,4.88
210,2024-12-11,电子化学品,1689.14,1701.86,1713.99,1689.14,0.68,11.53,6048757,10221730953.0,1.47,5.74
209,2024-12-10,电子化学品,1735.15,1690.33,1740.78,1688.23,0.99,16.6,7422328,13248779768.0,3.14,7.04
208,2024-12-09,电子化学品,1686.69,1673.73,1700.68,1660.66,-1.13,-19.15,6200240,10208310878.0,2.36,5.88
207,2024-12-06,电子化学品,1677.8,1692.88,1704.1,1658.48,0.87,14.55,7477474,11075742128.0,2.72,7.1
206,2024-12-05,电子化学品,1667.96,1678.33,1698.46,1665.01,-0.01,-0.11,8317441,12772017376.0,1.99,7.89
205,2024-12-04,电子化学品,1739.08,1678.44,1746.63,1673.99,-1.17,-19.85,7678930,14845049238.0,4.28,7.29
204,2024-12-03,电子化学品,1698.58,1698.29,1727.9,1687.25,1.2,20.09,7341948,13785861382.0,2.42,6.97
203,2024-12-02,电子化学品,1641.87,1678.2,1679.0,1633.99,1.96,32.32,6456982,11622327726.0,2.73,6.13
202,2024-11-29,电子化学品,1622.27,1645.88,1669.33,1603.09,0.81,13.29,6592486,11622921282.0,4.06,6.26
201,2024-11-28,电子化学品,1640.05,1632.59,1666.71,1628.74,-0.85,-13.98,5940567,10004100850.0,2.31,5.64
200,2024-11-27,电子化学品,1603.81,1646.57,1646.57,1570.58,1.61,26.02,6489051,11303347584.0,4.69,6.16
199,2024-11-26,电子化学品,1629.49,1620.55,1641.17,1604.42,-0.24,-3.83,6790123,11523860453.0,2.26,6.44
198,2024-11-25,电子化学品,1601.42,1624.38,1634.53,1589.08,2.21,35.07,4276171,7886353285.0,2.86,4.06
197,2024-11-22,电子化学品,1657.69,1589.31,1671.13,1588.21,-3.95,-65.44,5063175,9524948739.0,5.01,4.81
196,2024-11-21,电子化学品,1658.81,1654.75,1671.74,1634.33,-0.26,-4.37,5221513,9267072622.0,2.25,4.96
195,2024-11-20,电子化学品,1627.97,1659.12,1664.21,1622.62,2.17,35.26,5419077,10573362822.0,2.56,5.14
194,2024-11-19,电子化学品,1561.16,1623.86,1623.86,1561.16,5.05,78.1,4737175,9411396330.0,4.06,4.5
193,2024-11-18,电子化学品,1615.81,1545.76,1622.1,1533.85,-3.84,-61.8,4498801,9078585627.0,5.49,4.27
192,2024-11-15,电子化学品,1653.57,1607.56,1668.35,1606.53,-3.02,-49.98,4571602,9838838506.0,3.73,4.34
191,2024-11-14,电子化学品,1720.0,1657.54,1725.99,1653.36,-4.04,-69.81,4676071,10637612989.0,4.2,4.44
