,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,塑料制品,11908.54,12032.21,12050.9,11852.19,1.14,136.18,7623347,10524992811.0,1.67,2.79
240,2025-01-23,塑料制品,12039.82,11896.03,12146.67,11896.03,0.04,4.31,9016466,12221854107.0,2.11,3.3
239,2025-01-22,塑料制品,11984.0,11891.72,11994.55,11847.68,-0.76,-91.21,7108538,8811404629.0,1.23,2.6
238,2025-01-21,塑料制品,11940.09,11982.93,11992.66,11805.99,0.92,109.26,6993875,8942969717.0,1.57,2.56
237,2025-01-20,塑料制品,11791.96,11873.67,11914.59,11704.8,1.6,186.46,7354946,8442677333.0,1.8,2.69
236,2025-01-17,塑料制品,11628.92,11687.21,11743.57,11553.0,0.31,35.7,7761504,7905878286.0,1.64,2.84
235,2025-01-16,塑料制品,11647.8,11651.51,11813.81,11527.24,0.69,80.27,7987923,8742946044.0,2.48,2.92
234,2025-01-15,塑料制品,11676.8,11571.24,11726.28,11540.41,-0.86,-99.87,6954104,7960295332.0,1.59,2.54
233,2025-01-14,塑料制品,11119.61,11671.11,11671.11,11119.61,5.45,602.83,8587124,9507690859.0,4.98,3.14
232,2025-01-13,塑料制品,10951.19,11068.28,11173.63,10822.81,-0.19,-21.3,6754265,7270591300.0,3.16,2.47
231,2025-01-10,塑料制品,11357.38,11089.58,11476.06,11088.98,-2.47,-281.15,8038093,9073812686.0,3.4,2.94
230,2025-01-09,塑料制品,11184.61,11370.73,11415.78,11162.09,1.25,140.92,8320788,8063098391.0,2.26,3.04
229,2025-01-08,塑料制品,11209.12,11229.81,11305.59,10876.54,-0.24,-27.07,8611875,8047130495.0,3.81,3.15
228,2025-01-07,塑料制品,11003.92,11256.88,11256.99,10928.51,2.61,286.11,7524379,6714480424.0,2.99,2.75
227,2025-01-06,塑料制品,10990.58,10970.77,11131.37,10671.93,-0.43,-47.79,7883777,6805933650.0,4.17,2.88
226,2025-01-03,塑料制品,11499.32,11018.56,11541.87,11003.91,-3.87,-443.76,9292810,8672181501.0,4.69,3.4
225,2025-01-02,塑料制品,11634.56,11462.32,11807.31,11356.49,-1.57,-182.77,9241500,8756483689.0,3.87,3.38
224,2024-12-31,塑料制品,11953.07,11645.09,11982.86,11641.67,-2.32,-276.71,7782778,8298307194.0,2.86,2.85
223,2024-12-30,塑料制品,12037.02,11921.8,12050.86,11832.67,-1.21,-146.1,6573766,8145723131.0,1.81,2.41
222,2024-12-27,塑料制品,11941.71,12067.9,12179.85,11917.51,1.26,150.32,7070673,8032543259.0,2.2,2.59
221,2024-12-26,塑料制品,11724.99,11917.58,11988.48,11724.99,1.53,179.98,6223373,7685159451.0,2.24,2.28
220,2024-12-25,塑料制品,12046.26,11737.6,12054.12,11624.65,-2.79,-336.56,6989758,7797127477.0,3.56,2.56
219,2024-12-24,塑料制品,11962.29,12074.16,12152.43,11855.76,1.47,174.89,6946219,8373921159.0,2.49,2.54
218,2024-12-23,塑料制品,12488.68,11899.27,12508.62,11877.52,-4.93,-616.58,8885888,9591897130.0,5.04,3.25
217,2024-12-20,塑料制品,12337.35,12515.85,12616.93,12336.64,1.28,158.24,8118699,9198415756.0,2.27,2.97
216,2024-12-19,塑料制品,12284.62,12357.61,12385.2,12145.3,-0.24,-29.47,8558294,9048384189.0,1.94,3.13
