,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,教育,000526,学大教育,42.14,2.21,0.91,42124,180657829.37,7.91,44.5,41.24,41.76,41.23,3.54,22.13,6.43
1,教育,600730,中国高科,6.22,1.14,0.07,177088,111937381.0,2.93,6.4,6.22,6.28,6.15,3.02,102.53,2.04
2,教育,300010,豆神教育,7.78,0.91,0.07,2642943,2040994829.1,6.74,7.98,7.46,7.88,7.71,15.89,108.76,14.82
3,教育,600455,博通股份,21.21,0.47,0.1,15149,32428883.0,2.37,21.64,21.14,21.19,21.11,2.43,43.35,4.54
4,教育,605098,行动教育,35.53,0.03,0.01,13500,48460703.0,2.59,36.3,35.38,35.7,35.52,1.13,16.33,4.44
5,教育,002659,凯文教育,4.49,-0.22,-0.01,130679,59952895.56,4.44,4.69,4.49,4.52,4.5,2.18,-90.81,1.23
6,教育,600636,国新文化,7.37,-0.81,-0.06,121721,90393412.0,4.17,7.61,7.3,7.4,7.43,2.77,-132.07,1.33
7,教育,600661,昂立教育,10.57,-1.12,-0.12,56105,59863431.0,2.34,10.8,10.55,10.72,10.69,1.96,119.25,33.04
8,教育,002607,中公教育,3.25,-1.52,-0.05,2058503,680856680.0,4.24,3.39,3.25,3.35,3.3,4.09,89.4,27.26
9,教育,600880,博瑞传播,4.49,-1.54,-0.07,289351,132332798.0,4.61,4.68,4.47,4.6,4.56,2.65,300.44,1.62
10,教育,300359,全通教育,4.94,-3.7,-0.19,149911,75671050.0,6.24,5.25,4.93,5.14,5.13,2.37,-56.8,4.76
11,教育,300688,创业黑马,31.13,-3.98,-1.29,183301,577762055.4,8.24,32.99,30.32,32.61,32.42,12.91,-90.54,10.73
12,教育,300192,科德教育,15.8,-4.59,-0.76,228851,369207265.72,7.19,16.99,15.8,16.68,16.56,10.89,36.71,6.34
13,教育,300338,*ST开元,3.4,-7.86,-0.29,159244,55069444.0,9.21,3.67,3.33,3.66,3.69,4.62,-28.43,-9.24
14,教育,003032,传智教育,8.19,-10.0,-0.91,47635,39013065.0,0.0,8.19,8.19,8.19,9.1,1.74,-59.97,2.45
