,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,化学制药,26642.79,26548.64,26932.89,26548.08,-0.04,-9.52,12435971,13424170508.0,1.45,1.29
239,2025-01-24,化学制药,26500.59,26558.16,26592.81,26304.94,0.25,65.47,13254200,14714058386.0,1.09,1.38
238,2025-01-23,化学制药,26767.07,26492.69,27026.96,26492.69,-0.22,-57.44,15240341,16613518004.0,2.01,1.58
237,2025-01-22,化学制药,26679.24,26550.13,26706.85,26463.99,-0.82,-219.12,12198700,13669688545.0,0.91,1.27
236,2025-01-21,化学制药,27137.31,26769.25,27156.54,26601.86,-0.98,-264.29,14294396,16389739324.0,2.05,1.49
235,2025-01-20,化学制药,26755.44,27033.54,27119.05,26755.44,1.5,398.84,17928877,20371563831.0,1.37,1.86
234,2025-01-17,化学制药,26477.03,26634.7,26794.23,26308.21,0.25,65.45,15095134,16237411806.0,1.83,1.57
233,2025-01-16,化学制药,26542.92,26569.25,26902.24,26360.74,0.32,84.63,17559606,19111596166.0,2.04,1.82
232,2025-01-15,化学制药,26680.44,26484.62,26680.44,26365.03,-0.9,-240.87,17242054,17023081255.0,1.18,1.79
231,2025-01-14,化学制药,25894.95,26725.49,26725.49,25894.95,3.45,891.97,19286721,20374267565.0,3.21,2.0
230,2025-01-13,化学制药,25583.86,25833.52,25917.22,25337.02,-0.09,-22.1,16571261,15733061713.0,2.24,1.72
229,2025-01-10,化学制药,26643.18,25855.62,26698.35,25855.62,-3.19,-852.32,22568050,20570788658.0,3.16,2.35
228,2025-01-09,化学制药,26768.83,26707.94,27079.38,26465.35,-1.16,-313.9,22594963,21569408437.0,2.27,2.35
227,2025-01-08,化学制药,26927.51,27021.84,27318.98,26480.32,-0.12,-33.34,27489174,27772631054.0,3.1,2.86
226,2025-01-07,化学制药,27338.68,27055.18,27338.68,26535.89,-1.5,-413.32,29641388,29157179869.0,2.92,3.08
225,2025-01-06,化学制药,26984.05,27468.5,27637.29,26813.33,2.82,753.47,26743214,27233625125.0,3.08,2.78
224,2025-01-03,化学制药,26963.01,26715.03,27370.45,26648.84,-0.69,-186.57,21587785,22511208801.0,2.68,2.24
223,2025-01-02,化学制药,27404.64,26901.6,27606.11,26717.22,-1.78,-487.93,18171786,21126476084.0,3.25,1.89
222,2024-12-31,化学制药,27948.54,27389.53,28017.32,27360.52,-1.97,-549.2,17378261,20100444570.0,2.35,1.81
221,2024-12-30,化学制药,28149.18,27938.73,28149.18,27832.64,-0.93,-263.3,17269101,19473839524.0,1.12,1.79
220,2024-12-27,化学制药,27923.36,28202.03,28394.1,27775.07,0.99,277.07,15795922,16758919180.0,2.22,1.64
219,2024-12-26,化学制药,27905.82,27924.96,28094.7,27870.67,-0.2,-56.76,14469045,16357999926.0,0.8,1.5
218,2024-12-25,化学制药,28621.47,27981.72,28674.87,27836.94,-1.76,-500.6,16136288,18440174923.0,2.94,1.68
217,2024-12-24,化学制药,28272.19,28482.32,28506.0,28102.95,0.73,205.33,17188751,18943311933.0,1.43,1.79
216,2024-12-23,化学制药,29154.62,28276.99,29154.62,28234.93,-3.02,-880.98,21955564,23962073124.0,3.15,2.28
215,2024-12-20,化学制药,28894.89,29157.97,29229.22,28859.98,0.83,239.69,16947479,18771979331.0,1.28,1.76
214,2024-12-19,化学制药,28779.08,28918.28,28970.53,28459.47,-0.19,-54.98,16404388,16802438800.0,1.76,1.7
213,2024-12-18,化学制药,29080.66,28973.26,29231.66,28824.38,-0.39,-114.2,16539911,16578537822.0,1.4,1.72
212,2024-12-17,化学制药,30061.75,29087.46,30063.66,29041.61,-3.37,-1015.51,22048643,21745236343.0,3.4,2.29
211,2024-12-16,化学制药,30309.77,30102.97,30532.27,29990.81,-0.6,-181.02,22285998,24860003777.0,1.79,2.32
210,2024-12-13,化学制药,30779.65,30283.99,30779.65,30261.06,-1.89,-584.46,27956205,34057933540.0,1.68,2.91
209,2024-12-12,化学制药,30487.68,30868.45,30869.57,30401.41,1.21,369.4,24265101,27846823354.0,1.53,2.52
208,2024-12-11,化学制药,30312.25,30499.05,30532.68,30294.98,0.41,124.11,23726077,25336535641.0,0.78,2.47
207,2024-12-10,化学制药,31131.14,30374.94,31187.69,30321.03,-0.12,-36.06,31713204,36977702199.0,2.85,3.3
206,2024-12-09,化学制药,30578.98,30411.0,30820.69,30265.42,0.27,81.8,25009269,26902590537.0,1.83,2.6
205,2024-12-06,化学制药,29827.22,30329.2,30383.3,29642.95,1.7,505.97,23400285,24299649373.0,2.48,2.43
204,2024-12-05,化学制药,29651.48,29823.23,29841.74,29484.35,0.53,157.61,16863301,18890464066.0,1.2,1.75
203,2024-12-04,化学制药,30195.31,29665.62,30195.31,29534.4,-2.08,-630.97,18525549,21549303789.0,2.18,1.93
202,2024-12-03,化学制药,30498.93,30296.59,30508.96,30093.46,-0.63,-192.63,21447656,25083071117.0,1.36,2.23
201,2024-12-02,化学制药,29826.67,30489.22,30562.44,29826.67,2.61,774.7,23989752,29308769928.0,2.48,2.49
200,2024-11-29,化学制药,29397.02,29714.52,29852.27,29125.82,1.0,292.81,19467532,26610388779.0,2.47,2.02
199,2024-11-28,化学制药,29328.52,29421.71,29635.37,29303.84,0.11,31.8,19991642,22483538594.0,1.13,2.08
