,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,电机,603489,八方股份,22.86,0.26,0.06,33061,75904045.0,2.81,23.29,22.65,22.8,22.8,1.41,78.61,2.04
1,电机,002801,微光股份,26.74,0.04,0.01,25277,67561077.2,2.88,27.09,26.32,26.73,26.73,2.18,19.84,3.68
2,电机,600416,湘电股份,10.18,-0.29,-0.03,113509,115364274.0,2.55,10.31,10.05,10.23,10.21,0.86,60.3,1.82
3,电机,300626,华瑞股份,9.07,-1.09,-0.1,48460,44765176.2,3.93,9.42,9.06,9.35,9.17,2.72,73.71,3.05
4,电机,688395,正弦电气,17.48,-1.19,-0.21,3212,5672246.0,2.88,17.9,17.39,17.8,17.69,0.37,37.02,2.0
5,电机,002176,江特电机,6.96,-1.42,-0.1,189679,133526563.0,2.97,7.17,6.96,7.08,7.06,1.11,-108.32,3.18
6,电机,301502,华阳智能,36.8,-1.47,-0.55,10385,38812584.43,3.08,37.95,36.8,37.36,37.35,7.28,62.53,2.57
7,电机,300907,康平科技,21.85,-1.49,-0.33,12141,26861496.2,3.56,22.49,21.7,22.21,22.18,1.26,23.18,2.83
8,电机,000922,佳电股份,10.93,-1.62,-0.18,55801,61766913.07,2.61,11.22,10.93,11.11,11.11,0.95,23.57,1.98
9,电机,002823,凯中精密,14.89,-2.04,-0.31,68045,102555531.22,3.16,15.33,14.85,15.25,15.2,3.14,31.63,2.55
10,电机,002249,大洋电机,5.74,-2.21,-0.13,384869,222873245.76,3.24,5.91,5.72,5.88,5.87,2.11,15.62,1.54
11,电机,600580,卧龙电驱,20.69,-2.36,-0.5,1563820,3206466000.0,5.9,21.36,20.11,21.03,21.19,12.01,31.67,2.73
12,电机,301023,江南奕帆,52.49,-2.63,-1.42,10820,57442127.0,3.21,53.98,52.25,53.79,53.91,3.63,30.59,3.71
13,电机,603350,安乃达,32.26,-3.04,-1.01,16469,53851667.0,4.0,33.53,32.2,33.35,33.27,5.68,33.03,2.96
14,电机,603344,星德胜,22.9,-3.17,-0.75,17423,40568093.0,4.61,23.95,22.86,23.65,23.65,3.58,24.16,2.27
15,电机,603819,神力股份,11.3,-3.42,-0.4,24737,28189440.0,6.15,11.93,11.21,11.73,11.7,1.14,-38.75,3.16
16,电机,002576,通达动力,14.16,-3.48,-0.51,68979,98659619.0,5.18,14.8,14.04,14.68,14.67,4.26,39.68,1.89
17,电机,603320,迪贝电气,15.52,-3.96,-0.64,53795,84812727.0,4.76,16.25,15.48,16.18,16.16,3.87,31.83,2.15
18,电机,301226,祥明智能,23.55,-4.38,-1.08,26974,64524494.2,5.52,24.84,23.48,24.63,24.63,5.5,94.48,2.85
19,电机,603988,中电电机,19.91,-5.28,-1.11,51479,104898582.0,5.99,21.16,19.9,21.08,21.02,2.19,-257.87,7.12
20,电机,873593,鼎智科技,41.38,-5.63,-2.47,36144,153177953.46,6.89,44.4,41.38,44.22,43.85,3.13,136.31,8.45
21,电机,002196,方正电机,5.66,-5.82,-0.35,269646,155039119.59,5.16,5.97,5.66,5.91,6.01,5.52,234451.81,1.93
22,电机,002892,科力尔,16.35,-6.03,-1.05,331490,553536293.64,6.9,17.5,16.3,17.41,17.4,8.36,107.65,7.75
23,电机,300660,江苏雷利,43.99,-6.4,-3.01,196109,873338740.27,7.32,46.94,43.5,46.4,47.0,6.14,43.74,4.16
24,电机,603728,鸣志电器,62.32,-6.71,-4.48,133454,836348255.0,5.84,65.48,61.58,65.38,66.8,3.19,414.18,9.07
25,电机,003021,兆威机电,93.25,-7.55,-7.62,125220,1192193901.23,7.88,100.86,92.91,100.8,100.87,6.07,105.55,7.1
