,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,通信服务,600289,*ST信通,2.91,5.05,0.14,13832,4025191.0,0.0,2.91,2.91,2.91,2.77,0.24,47.89,2.54
1,通信服务,300211,亿通科技,7.93,3.26,0.25,203285,159798795.4,7.03,8.08,7.54,7.8,7.68,6.81,-60.87,4.93
2,通信服务,603206,嘉环科技,15.85,3.06,0.47,64536,100893795.0,5.07,15.98,15.2,15.49,15.38,7.4,48.16,2.18
3,通信服务,601728,中国电信,7.06,2.17,0.15,876606,615860348.0,3.18,7.11,6.89,6.94,6.91,0.43,16.54,1.44
4,通信服务,603559,*ST通脉,7.17,1.85,0.13,24042,17382061.0,3.98,7.35,7.07,7.08,7.04,0.6,-25.59,4.43
5,通信服务,600941,中国移动,110.97,1.79,1.95,140111,1543347167.0,2.29,111.2,108.7,109.05,109.02,1.55,16.15,1.8
6,通信服务,600804,*ST鹏博,1.85,1.65,0.03,253394,47220455.0,3.85,1.9,1.83,1.84,1.82,1.82,-5.77,5.44
7,通信服务,300571,平治信息,26.63,1.25,0.33,79249,213688291.8,6.43,27.75,26.06,27.01,26.3,6.85,467.63,2.34
8,通信服务,300292,吴通控股,5.33,0.95,0.05,763319,408995282.9,3.79,5.46,5.26,5.31,5.28,6.84,67.27,5.23
9,通信服务,603322,超讯通信,36.45,0.52,0.19,42713,155895119.0,3.53,37.28,36.0,36.52,36.26,2.71,169.43,17.91
10,通信服务,600050,中国联通,4.89,0.41,0.02,1991362,974443571.0,1.23,4.92,4.86,4.87,4.87,0.64,13.99,0.93
11,通信服务,002467,二六三,5.75,0.35,0.02,1367325,797251480.26,3.32,5.92,5.73,5.86,5.73,10.03,91.96,4.2
12,通信服务,300603,立昂技术,10.02,0.2,0.02,264265,262274564.36,7.3,10.35,9.62,10.05,10.0,7.15,632.12,3.23
13,通信服务,000889,ST中嘉,2.34,0.0,0.0,168397,39451884.12,5.56,2.41,2.28,2.35,2.34,1.94,-71.14,19.45
14,通信服务,300736,百邦科技,9.21,-0.11,-0.01,52907,49300640.79,3.8,9.48,9.13,9.35,9.22,4.1,-56.69,12.3
15,通信服务,300081,恒信东方,7.04,-0.14,-0.01,409756,296135498.65,6.1,7.47,7.04,7.22,7.05,6.78,-22.34,2.99
16,通信服务,300597,吉大通信,8.66,-0.35,-0.03,50008,43605028.0,1.84,8.8,8.64,8.72,8.69,1.84,210.92,2.32
17,通信服务,300578,会畅通讯,18.9,-0.53,-0.1,88380,169122124.0,3.89,19.54,18.8,19.34,19.0,4.55,122.21,3.19
18,通信服务,603602,纵横通信,15.3,-0.71,-0.11,72114,112021977.0,3.37,15.8,15.28,15.56,15.41,3.15,124.15,3.47
19,通信服务,300513,恒实科技,8.43,-1.86,-0.16,61626,52824673.4,3.38,8.72,8.43,8.62,8.59,2.19,-39.65,1.13
20,通信服务,002231,奥维通信,5.32,-2.03,-0.11,98414,53168591.76,4.05,5.53,5.31,5.48,5.43,3.34,-75.86,6.14
21,通信服务,688081,兴图新科,16.99,-2.19,-0.38,10197,17418518.0,5.07,17.63,16.75,17.54,17.37,0.99,-31.02,3.69
22,通信服务,300310,宜通世纪,6.99,-2.37,-0.17,416367,297784373.0,5.03,7.35,6.99,7.27,7.16,6.02,190.04,3.17
23,通信服务,002544,普天科技,19.64,-2.39,-0.48,97655,193361966.0,4.57,20.4,19.48,20.2,20.12,1.44,549.25,3.58
24,通信服务,601698,中国卫通,19.19,-2.44,-0.48,146065,284369765.0,3.56,19.86,19.16,19.68,19.67,0.35,126.44,5.17
25,通信服务,300025,华星创业,8.38,-2.44,-0.21,149795,127566647.0,4.66,8.78,8.38,8.65,8.59,3.47,-79.02,6.69
26,通信服务,300050,世纪鼎利,5.16,-2.46,-0.13,202163,106243242.0,5.67,5.43,5.13,5.34,5.29,3.71,-108.23,6.09
27,通信服务,002093,国脉科技,7.71,-2.53,-0.2,171780,134300029.3,3.16,7.95,7.7,7.92,7.91,1.71,39.33,2.14
28,通信服务,688682,霍莱沃,32.7,-2.71,-0.91,4848,16011231.0,4.31,33.99,32.54,33.97,33.61,0.67,172.36,3.64
29,通信服务,301139,元道通信,21.93,-3.09,-0.7,39378,87547126.16,3.93,22.73,21.84,22.54,22.63,5.49,42.82,1.37
30,通信服务,300560,中富通,13.32,-3.2,-0.44,58748,79551149.06,4.14,13.88,13.31,13.76,13.76,3.14,174.2,2.81
31,通信服务,300183,东软载波,16.09,-3.36,-0.56,88938,145698623.0,4.68,16.86,16.08,16.86,16.65,2.48,66.44,2.34
32,通信服务,002123,梦网科技,10.66,-3.7,-0.41,288382,313060245.34,5.87,11.3,10.65,11.2,11.07,4.03,210.29,5.15
33,通信服务,603421,鼎信通讯,6.56,-4.37,-0.3,149775,100282766.0,5.1,6.91,6.56,6.88,6.86,2.3,-112.84,1.28
34,通信服务,002929,润建股份,32.12,-4.38,-1.47,124020,402229090.12,5.48,33.5,31.66,33.4,33.59,5.81,23.44,1.46
35,通信服务,002148,北纬科技,6.65,-4.59,-0.32,479372,326535458.95,6.6,7.1,6.64,6.97,6.97,10.67,206.32,3.07
36,通信服务,300959,线上线下,42.35,-4.94,-2.2,59063,259121064.55,9.09,46.4,42.35,45.93,44.55,11.3,203.48,2.93
37,通信服务,603220,中贝通信,20.54,-5.08,-1.1,142258,297544179.0,4.57,21.51,20.52,21.45,21.64,3.28,46.27,4.58
38,通信服务,300921,南凌科技,26.97,-8.27,-2.43,103683,286909642.8,7.82,29.18,26.88,28.79,29.4,13.06,463.14,4.38
