,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
240,2025-01-27,航运港口,9557.24,9623.82,9696.27,9557.24,0.65,62.09,9004639,5304780614.0,1.45,0.6
239,2025-01-24,航运港口,9541.01,9561.73,9590.29,9484.32,-0.01,-0.88,7737527,4301859316.0,1.11,0.52
238,2025-01-23,航运港口,9571.94,9562.61,9672.54,9557.88,0.43,40.48,9655508,5450928494.0,1.2,0.64
237,2025-01-22,航运港口,9577.89,9522.13,9577.89,9498.0,-0.73,-69.98,6777674,3776462077.0,0.83,0.45
236,2025-01-21,航运港口,9666.94,9592.11,9684.08,9554.95,-0.51,-48.71,7538759,4432460559.0,1.34,0.5
235,2025-01-20,航运港口,9705.78,9640.82,9740.0,9617.16,-0.33,-31.55,9177964,5593325910.0,1.27,0.61
234,2025-01-17,航运港口,9584.8,9672.37,9693.86,9535.88,0.62,59.45,8834221,5415997568.0,1.64,0.59
233,2025-01-16,航运港口,9602.04,9612.92,9694.83,9546.69,0.24,22.88,9645279,5961591611.0,1.54,0.64
232,2025-01-15,航运港口,9584.79,9590.04,9674.78,9549.84,-0.09,-8.36,12069337,7574070722.0,1.3,0.81
231,2025-01-14,航运港口,9334.99,9598.4,9605.41,9334.99,2.88,268.87,12013880,7291588758.0,2.9,0.8
230,2025-01-13,航运港口,9268.84,9329.53,9385.26,9268.84,0.39,36.05,11024710,6981663052.0,1.25,0.74
229,2025-01-10,航运港口,9420.19,9293.48,9460.57,9293.48,-1.46,-137.86,8722026,5424057385.0,1.77,0.58
228,2025-01-09,航运港口,9509.33,9431.34,9512.72,9409.69,-1.55,-148.13,10956515,7245889171.0,1.08,0.73
227,2025-01-08,航运港口,9496.17,9579.47,9654.5,9430.88,0.95,89.91,14761275,9269711422.0,2.36,0.98
226,2025-01-07,航运港口,9466.97,9489.56,9499.65,9359.84,0.21,19.5,8182067,4855466740.0,1.48,0.55
225,2025-01-06,航运港口,9446.55,9470.06,9535.24,9357.51,0.04,3.89,9449239,5437899193.0,1.88,0.63
