,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,农牧饲渔,600191,华资实业,8.29,9.95,0.75,204650,167222368.0,10.08,8.29,7.53,7.54,7.54,4.22,69.46,2.45
1,农牧饲渔,301498,乖宝宠物,98.47,7.44,6.82,34926,337111034.68,9.63,99.9,91.07,91.52,91.65,1.95,62.8,9.89
2,农牧饲渔,837403,康农种业,23.11,6.35,1.38,42550,97497001.59,7.59,23.49,21.84,21.84,21.73,10.25,128.94,3.96
3,农牧饲渔,600371,万向德农,9.16,5.9,0.51,219643,196941020.0,8.09,9.3,8.6,8.6,8.65,7.51,38.83,4.68
4,农牧饲渔,300967,晓鸣股份,12.0,4.35,0.5,83075,100988122.0,7.22,12.64,11.81,11.99,11.5,6.66,-197.7,3.49
5,农牧饲渔,600313,农发种业,6.58,4.28,0.27,437586,284527608.0,4.91,6.62,6.31,6.31,6.31,4.04,96.46,3.71
6,农牧饲渔,000638,万方发展,4.94,4.0,0.19,176305,87881229.8,5.26,5.11,4.86,4.86,4.75,5.68,86.78,8.73
7,农牧饲渔,000702,正虹科技,7.06,3.98,0.27,128869,92117066.26,7.36,7.31,6.81,6.81,6.79,4.83,-82.52,5.98
8,农牧饲渔,300021,大禹节水,4.17,3.22,0.13,305215,129287405.54,4.95,4.35,4.15,4.17,4.04,4.36,89.41,1.91
9,农牧饲渔,002321,华英农业,2.32,3.11,0.07,513181,120868847.83,7.11,2.44,2.28,2.28,2.25,2.42,113.15,5.14
10,农牧饲渔,002982,湘佳股份,17.79,2.95,0.51,44865,80383245.8,6.42,18.6,17.49,17.49,17.28,4.84,21.76,1.63
11,农牧饲渔,001366,播恩集团,11.43,2.79,0.31,184481,219688660.44,9.98,12.23,11.12,11.12,11.12,33.13,-94.7,2.22
12,农牧饲渔,831087,秋乐种业,11.46,2.23,0.25,49648,57041654.92,3.66,11.64,11.23,11.23,11.21,3.08,154.08,3.64
13,农牧饲渔,002458,益生股份,8.9,2.18,0.19,99094,88112055.0,2.87,8.98,8.73,8.73,8.71,1.32,24.57,2.27
14,农牧饲渔,600354,敦煌种业,5.85,2.09,0.12,270560,158649145.0,3.14,5.94,5.76,5.76,5.73,5.13,128.76,5.0
15,农牧饲渔,300972,万辰集团,102.8,1.99,2.01,42614,429362909.72,6.98,104.04,97.0,98.01,100.79,2.74,165.08,21.02
16,农牧饲渔,688156,路德环境,13.06,1.87,0.24,15689,20551945.0,3.51,13.28,12.83,12.88,12.82,1.56,-286.44,1.48
17,农牧饲渔,000713,丰乐种业,7.26,1.82,0.13,190545,138639351.52,3.23,7.37,7.14,7.14,7.13,3.1,-47.05,2.38
18,农牧饲渔,002746,仙坛股份,5.79,1.58,0.09,132055,76791091.98,2.98,5.89,5.72,5.72,5.7,1.86,33.37,1.11
19,农牧饲渔,002772,众兴菌业,7.21,1.55,0.11,60953,44250692.0,2.54,7.33,7.15,7.15,7.1,1.56,23.99,0.83
20,农牧饲渔,000735,罗 牛 山,6.13,1.49,0.09,276327,171606384.2,4.3,6.35,6.09,6.09,6.04,2.4,15.47,1.64
21,农牧饲渔,600108,亚盛集团,2.8,1.45,0.04,201277,56605108.0,2.54,2.84,2.77,2.77,2.76,1.03,112.25,1.29
22,农牧饲渔,002299,圣农发展,14.11,1.44,0.2,75905,107435189.0,2.44,14.29,13.95,14.0,13.91,0.62,34.38,1.74
23,农牧饲渔,300761,立华股份,18.86,1.34,0.25,60284,113848467.8,2.31,19.06,18.63,18.63,18.61,1.0,10.09,1.8
24,农牧饲渔,600251,冠农股份,6.98,1.31,0.09,70535,49088061.0,1.6,7.0,6.89,6.92,6.89,0.91,12.26,1.46
