,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,软件开发,951.96,995.13,996.48,951.96,4.01,38.41,39188886,80511905536.0,4.65,4.21
240,2025-01-23,软件开发,970.07,956.72,994.92,956.7,0.02,0.15,37128714,79714241315.0,4.0,3.99
239,2025-01-22,软件开发,962.69,956.57,964.03,952.05,-1.27,-12.29,24415755,54347374051.0,1.24,2.62
238,2025-01-21,软件开发,971.5,968.86,973.41,953.59,0.26,2.55,25450638,55091144373.0,2.05,2.73
237,2025-01-20,软件开发,972.84,966.31,976.14,960.97,0.52,5.02,27326563,57707567468.0,1.58,2.93
236,2025-01-17,软件开发,959.24,961.29,973.17,955.73,-0.33,-3.22,27263514,62038118725.0,1.81,2.93
235,2025-01-16,软件开发,965.8,964.51,987.61,955.89,0.69,6.58,33842683,74202997855.0,3.31,3.63
234,2025-01-15,软件开发,968.01,957.93,972.12,954.8,-1.14,-11.02,31680940,66985299120.0,1.79,3.4
233,2025-01-14,软件开发,912.92,968.95,968.95,911.93,7.0,63.36,38995246,86971041787.0,6.3,4.19
232,2025-01-13,软件开发,884.03,905.59,913.08,870.0,1.09,9.78,25679691,49268483262.0,4.81,2.76
231,2025-01-10,软件开发,924.04,895.81,937.47,895.81,-3.11,-28.76,26030429,50326385607.0,4.51,2.79
230,2025-01-09,软件开发,909.38,924.57,933.01,908.87,1.12,10.2,26124022,49734280769.0,2.64,2.8
229,2025-01-08,软件开发,916.08,914.37,923.53,883.32,-0.55,-5.03,30660937,59398933334.0,4.37,3.29
228,2025-01-07,软件开发,892.36,919.4,919.41,891.37,3.54,31.44,25553624,49583345280.0,3.16,2.74
227,2025-01-06,软件开发,904.18,887.96,908.48,880.55,-2.01,-18.23,26576544,49222901042.0,3.08,2.85
226,2025-01-03,软件开发,957.54,906.19,960.54,904.94,-5.03,-47.96,32329836,63377717258.0,5.83,3.47
225,2025-01-02,软件开发,981.87,954.15,988.7,942.75,-3.21,-31.66,33378735,71781789262.0,4.66,3.58
224,2024-12-31,软件开发,1028.31,985.81,1031.21,985.81,-3.82,-39.12,35211779,77071425063.0,4.43,3.78
223,2024-12-30,软件开发,1025.2,1024.93,1030.17,1004.87,-0.3,-3.13,29961249,67908837261.0,2.46,3.22
222,2024-12-27,软件开发,1025.95,1028.06,1049.76,1022.04,0.18,1.86,33176122,77951590442.0,2.7,3.56
221,2024-12-26,软件开发,1009.98,1026.2,1036.51,1009.98,1.55,15.67,28129618,62373723175.0,2.63,3.02
220,2024-12-25,软件开发,1037.13,1010.53,1037.13,998.53,-3.03,-31.61,31076233,64388575762.0,3.7,3.34
219,2024-12-24,软件开发,1047.25,1042.14,1053.61,1021.35,-0.05,-0.47,33612156,67580778250.0,3.09,3.61
218,2024-12-23,软件开发,1098.65,1042.61,1099.36,1041.87,-5.59,-61.79,41064728,81529922765.0,5.21,4.41
