,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,物流行业,6042.45,6065.49,6070.52,6000.0,0.23,13.76,7889142,5836100854.0,1.17,0.82
240,2025-01-23,物流行业,6072.35,6051.73,6140.87,6051.73,0.46,27.81,8956152,6473771851.0,1.48,0.93
239,2025-01-22,物流行业,6072.43,6023.92,6073.32,5998.17,-1.11,-67.45,6990850,5201316101.0,1.23,0.73
238,2025-01-21,物流行业,6172.76,6091.37,6176.56,6056.05,-0.86,-52.71,8921913,6597507073.0,1.96,0.93
237,2025-01-20,物流行业,6112.53,6144.08,6169.56,6078.04,1.02,62.23,8100690,6188230625.0,1.5,0.84
236,2025-01-17,物流行业,6051.45,6081.85,6094.12,6015.95,0.19,11.46,7681373,5540056500.0,1.29,0.8
235,2025-01-16,物流行业,6071.71,6070.39,6139.15,6017.93,0.41,24.8,9385750,6885467175.0,2.01,0.97
234,2025-01-15,物流行业,6065.51,6045.59,6089.82,6026.59,-0.26,-15.85,9888182,7226290825.0,1.04,1.03
233,2025-01-14,物流行业,5860.07,6061.44,6061.44,5860.07,3.87,226.05,11234702,8280959812.0,3.45,1.17
232,2025-01-13,物流行业,5771.21,5835.39,5852.64,5733.65,-0.02,-0.97,8958767,6275329648.0,2.04,0.93
231,2025-01-10,物流行业,5987.79,5836.36,6011.9,5836.36,-2.75,-164.88,11334400,8321589324.0,2.93,1.18
230,2025-01-09,物流行业,6011.05,6001.24,6031.65,5969.98,-0.65,-39.18,11179373,8275794773.0,1.02,1.16
229,2025-01-08,物流行业,6031.25,6040.42,6063.21,5903.92,-0.25,-15.06,10851356,7692647765.0,2.63,1.13
228,2025-01-07,物流行业,5964.14,6055.48,6056.55,5956.89,1.68,99.92,10757016,7741317380.0,1.67,1.12
227,2025-01-06,物流行业,5953.48,5955.56,6001.46,5844.64,-0.18,-10.98,11006456,7491034489.0,2.63,1.14
226,2025-01-03,物流行业,6129.66,5966.54,6153.81,5952.78,-2.58,-158.19,14954916,10468308736.0,3.28,1.55
225,2025-01-02,物流行业,6247.86,6124.73,6300.26,6079.65,-2.14,-133.96,15813915,11322220506.0,3.52,1.64
224,2024-12-31,物流行业,6387.76,6258.69,6398.6,6249.72,-1.83,-116.63,16967815,12053420876.0,2.34,1.76
223,2024-12-30,物流行业,6447.92,6375.32,6450.34,6367.26,-1.34,-86.65,14472001,13072167477.0,1.29,1.5
222,2024-12-27,物流行业,6400.4,6461.97,6487.07,6386.51,1.12,71.48,8620207,6368008277.0,1.57,0.9
221,2024-12-26,物流行业,6347.39,6390.49,6407.92,6347.39,0.52,33.04,8286406,6242857126.0,0.95,0.86
220,2024-12-25,物流行业,6450.01,6357.45,6453.53,6291.62,-1.65,-106.66,9298093,6971263904.0,2.5,0.97
219,2024-12-24,物流行业,6414.24,6464.11,6464.11,6370.62,1.2,76.57,9298789,7234052132.0,1.46,0.97
218,2024-12-23,物流行业,6616.67,6387.54,6624.43,6381.13,-3.58,-237.28,10758816,8490116954.0,3.67,1.12
217,2024-12-20,物流行业,6573.91,6624.82,6672.68,6573.91,0.63,41.69,8628466,6963747598.0,1.5,0.9
216,2024-12-19,物流行业,6533.33,6583.13,6592.66,6487.33,-0.19,-12.72,9681065,7181245668.0,1.6,1.01
215,2024-12-18,物流行业,6623.55,6595.85,6666.35,6571.28,-0.24,-15.78,9323952,6949995504.0,1.44,0.97
214,2024-12-17,物流行业,6820.76,6611.63,6828.71,6603.72,-3.21,-218.98,11620413,8629915853.0,3.29,1.21
213,2024-12-16,物流行业,6899.15,6830.61,6912.58,6799.22,-1.05,-72.38,13454182,10484030256.0,1.64,1.4
212,2024-12-13,物流行业,7030.13,6902.99,7030.13,6901.2,-2.24,-158.43,16844589,13217418813.0,1.83,1.75
211,2024-12-12,物流行业,6936.67,7061.42,7061.42,6908.53,1.72,119.47,15604251,12621912379.0,2.2,1.62
210,2024-12-11,物流行业,6832.61,6941.95,6942.48,6831.07,1.61,109.83,13086996,10004115996.0,1.63,1.36
209,2024-12-10,物流行业,6997.45,6832.12,7003.0,6825.07,-0.13,-9.18,16631795,12945455623.0,2.6,1.73
208,2024-12-09,物流行业,6841.2,6841.3,6877.83,6792.83,-0.21,-14.63,13835112,10074673881.0,1.24,1.44
207,2024-12-06,物流行业,6795.77,6855.93,6869.56,6739.32,0.73,49.54,15483177,11283448647.0,1.91,1.61
206,2024-12-05,物流行业,6737.71,6806.39,6829.11,6729.5,0.56,37.69,13516842,10382630545.0,1.47,1.4
205,2024-12-04,物流行业,6918.5,6768.7,6919.8,6742.26,-2.8,-195.11,17806640,14201059764.0,2.55,1.85
204,2024-12-03,物流行业,6851.87,6963.81,7016.31,6806.59,1.58,108.05,19662078,15327547878.0,3.06,2.04
203,2024-12-02,物流行业,6758.1,6855.76,6876.26,6738.12,1.11,75.13,20424191,16158636013.0,2.04,2.12
202,2024-11-29,物流行业,6707.62,6780.63,6818.61,6694.24,0.7,47.4,19582012,15922896786.0,1.85,2.03
201,2024-11-28,物流行业,6784.71,6733.23,6817.61,6720.81,0.6,40.17,17313315,13963361771.0,1.45,1.8
200,2024-11-27,物流行业,6583.7,6693.06,6694.11,6433.61,0.44,29.59,17646185,14319441682.0,3.91,1.83
199,2024-11-26,物流行业,6532.19,6663.47,6725.6,6522.84,1.88,123.23,16427700,13440385376.0,3.1,1.71
