,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,船舶制造,300600,ST瑞科,7.04,1.88,0.13,33515.0,23395736.52,4.63,7.17,6.85,6.88,6.91,1.36,-65.53,2.24
1,船舶制造,300008,天海防务,4.46,1.59,0.07,587464.0,265181264.38,3.64,4.61,4.45,4.48,4.39,3.57,75.41,3.81
2,船舶制造,600482,中国动力,24.35,0.58,0.14,157715.0,385024202.0,2.15,24.68,24.16,24.41,24.21,0.7,55.36,1.42
3,船舶制造,600685,中船防务,23.37,0.26,0.06,71592.0,168079189.0,2.06,23.73,23.25,23.3,23.31,0.87,132.3,1.78
4,船舶制造,601989,中国重工,4.56,0.0,0.0,855940.0,392668610.0,1.97,4.64,4.55,4.58,4.56,0.38,83.54,1.23
5,船舶制造,300065,海兰信,,,,,,,,,,8.88,0.0,470.81,3.74
6,船舶制造,600150,中国船舶,33.58,-0.59,-0.2,331243.0,1122256500.0,2.72,34.46,33.54,33.89,33.78,0.74,49.61,3.03
7,船舶制造,601890,亚星锚链,7.64,-1.16,-0.09,105524.0,81152189.0,2.46,7.79,7.6,7.76,7.73,1.1,28.46,2.06
8,船舶制造,300589,江龙船艇,11.65,-1.19,-0.14,30400.0,35978881.84,2.63,11.96,11.65,11.88,11.79,1.31,136.25,5.26
9,船舶制造,300123,亚光科技,5.34,-2.38,-0.13,202373.0,109618976.0,4.57,5.57,5.32,5.51,5.47,2.02,-49.84,2.27
