,日期,板块,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
241,2025-01-24,电池,864.35,878.28,879.71,863.5,1.33,11.5,7627467,20955963492.0,1.87,1.88
240,2025-01-23,电池,882.06,866.78,891.13,866.78,-0.59,-5.12,9036140,21402894992.0,2.79,2.23
239,2025-01-22,电池,882.88,871.9,882.88,868.51,-1.72,-15.22,7574081,21286566637.0,1.62,1.87
238,2025-01-21,电池,896.82,887.12,897.7,876.86,-0.65,-5.76,7786623,19392956044.0,2.33,1.92
237,2025-01-20,电池,881.5,892.88,898.28,879.68,2.24,19.59,8460465,26137077394.0,2.13,2.08
236,2025-01-17,电池,872.78,873.29,880.29,864.95,-0.2,-1.73,6449649,16291234372.0,1.75,1.59
235,2025-01-16,电池,874.87,875.02,892.46,865.73,0.32,2.77,7391990,18885789630.0,3.06,1.82
234,2025-01-15,电池,880.25,872.25,882.27,868.59,-0.88,-7.75,7810184,18661527880.0,1.55,1.92
233,2025-01-14,电池,839.03,880.0,880.0,836.73,5.24,43.82,9493077,22971161753.0,5.17,2.34
232,2025-01-13,电池,822.85,836.18,846.38,818.86,0.14,1.15,7483408,17806575460.0,3.3,1.84
231,2025-01-10,电池,859.85,835.03,870.53,835.03,-2.76,-23.71,8334891,18742305160.0,4.13,2.05
230,2025-01-09,电池,842.98,858.74,862.08,842.23,1.45,12.29,8046698,18099238310.0,2.35,1.98
229,2025-01-08,电池,850.05,846.45,853.52,820.64,-0.82,-7.02,9413336,22128237301.0,3.85,2.32
228,2025-01-07,电池,834.47,853.47,853.58,832.2,2.31,19.27,9572182,25353147173.0,2.56,2.36
227,2025-01-06,电池,828.6,834.2,841.8,814.79,0.43,3.59,9197112,19721240652.0,3.25,2.27
226,2025-01-03,电池,858.7,830.61,862.09,829.74,-3.26,-27.99,10069963,21519416983.0,3.77,2.48
225,2025-01-02,电池,877.22,858.6,887.55,850.5,-1.94,-16.95,8754519,21969714487.0,4.23,2.16
224,2024-12-31,电池,900.59,875.55,903.67,875.0,-2.74,-24.65,7541859,21101590350.0,3.18,1.86
223,2024-12-30,电池,909.08,900.2,909.34,896.17,-1.19,-10.84,7211050,20203315043.0,1.45,1.78
222,2024-12-27,电池,911.99,911.04,925.23,908.23,0.03,0.26,7344377,20681433616.0,1.87,1.81
221,2024-12-26,电池,904.57,910.78,920.19,904.57,1.01,9.15,6569807,19078051129.0,1.73,1.62
220,2024-12-25,电池,925.15,901.63,926.06,897.45,-2.48,-22.94,6636487,15333037368.0,3.09,1.63
219,2024-12-24,电池,914.63,924.57,929.1,911.81,1.42,12.93,6094669,16812536793.0,1.9,1.5
218,2024-12-23,电池,940.34,911.64,944.01,910.57,-3.02,-28.37,6621114,18207925059.0,3.56,1.63
217,2024-12-20,电池,931.27,940.01,948.64,931.06,0.99,9.25,6075596,19625265221.0,1.89,1.5
216,2024-12-19,电池,920.33,930.76,933.85,913.59,0.17,1.58,5656951,15522742964.0,2.18,1.39
215,2024-12-18,电池,936.47,929.18,939.86,924.75,-0.49,-4.56,5355398,14643551229.0,1.62,1.32
214,2024-12-17,电池,953.25,933.74,958.17,931.47,-2.07,-19.75,7063589,22080157467.0,2.8,1.74
213,2024-12-16,电池,969.31,953.49,971.06,947.84,-1.68,-16.33,7665073,20003087356.0,2.39,1.89
212,2024-12-13,电池,987.56,969.82,987.56,969.47,-2.43,-24.2,9945990,28235337558.0,1.82,2.45
211,2024-12-12,电池,986.56,994.02,997.75,976.02,0.8,7.89,8705324,23490001240.0,2.2,2.14
210,2024-12-11,电池,987.35,986.13,993.4,979.63,-0.33,-3.29,7580507,21409720589.0,1.39,1.87
209,2024-12-10,电池,1024.78,989.42,1028.51,988.14,-0.33,-3.24,10976265,32951782249.0,4.07,2.7
208,2024-12-09,电池,995.24,992.66,1005.8,983.76,-0.68,-6.84,8917609,25069642099.0,2.21,2.2
207,2024-12-06,电池,991.35,999.5,1006.32,972.05,0.76,7.56,10121606,29894508963.0,3.45,2.49
206,2024-12-05,电池,976.42,991.94,994.74,976.08,1.54,15.04,8315039,21739129385.0,1.91,2.05
205,2024-12-04,电池,999.23,976.9,999.42,971.78,-2.56,-25.67,8820562,22201707214.0,2.76,2.17
204,2024-12-03,电池,1011.48,1002.57,1011.76,990.84,-0.76,-7.68,10253491,25723097407.0,2.07,2.53
203,2024-12-02,电池,990.19,1010.25,1013.09,979.04,1.86,18.4,12338460,30462475800.0,3.43,3.04
202,2024-11-29,电池,977.12,991.85,1003.23,963.04,1.03,10.07,11960401,31848351331.0,4.09,2.95
201,2024-11-28,电池,991.61,981.78,1001.93,980.85,-1.02,-10.07,11630565,28702900657.0,2.13,2.86
200,2024-11-27,电池,971.31,991.85,991.91,943.44,1.44,14.08,14199503,33679952543.0,4.96,3.5
199,2024-11-26,电池,1019.48,977.77,1019.48,977.57,-4.43,-45.36,15474044,37055374835.0,4.1,3.81
198,2024-11-25,电池,989.2,1023.13,1030.77,989.2,3.93,38.66,17835091,41883336267.0,4.22,4.39
197,2024-11-22,电池,1023.34,984.47,1033.29,984.43,-4.29,-44.11,17129546,39049467760.0,4.75,4.22
196,2024-11-21,电池,1027.62,1028.58,1048.8,1018.53,-0.36,-3.72,14229904,35156630883.0,2.93,3.51
195,2024-11-20,电池,996.81,1032.3,1039.43,994.51,2.98,29.88,15858224,39924027800.0,4.48,3.91
194,2024-11-19,电池,958.62,1002.42,1002.42,941.02,3.85,37.19,14347561,40121996328.0,6.36,3.53
193,2024-11-18,电池,1003.05,965.23,1009.3,958.77,-2.89,-28.74,14942874,39715189738.0,5.08,3.68
192,2024-11-15,电池,1001.83,993.97,1026.73,993.59,-2.19,-22.29,16020917,43067620906.0,3.26,3.95
191,2024-11-14,电池,1057.98,1016.26,1067.05,1015.15,-3.08,-32.29,16420010,49583050429.0,4.95,4.04
190,2024-11-13,电池,1021.64,1048.55,1048.55,1006.72,1.96,20.14,16769532,53850588020.0,4.07,4.13
189,2024-11-12,电池,1054.77,1028.41,1069.85,1018.44,-1.61,-16.83,23126861,74843814981.0,4.92,5.7
188,2024-11-11,电池,981.52,1045.24,1045.33,978.65,5.68,56.16,22250146,63847863676.0,6.74,5.48
187,2024-11-08,电池,985.54,989.08,1022.24,985.54,1.85,17.93,18374731,54559720254.0,3.78,4.53
186,2024-11-07,电池,953.82,971.15,972.44,949.35,2.54,24.03,16895224,46826730079.0,2.44,4.16
185,2024-11-06,电池,937.24,947.12,983.21,937.24,2.12,19.65,19239064,56651616272.0,4.96,4.74
184,2024-11-05,电池,887.95,927.47,928.28,886.45,4.81,42.55,15417188,45514744205.0,4.73,3.8
183,2024-11-04,电池,863.43,884.92,884.92,859.56,2.47,21.33,9456025,25735885973.0,2.94,2.33
182,2024-11-01,电池,891.07,863.59,900.86,862.67,-3.64,-32.62,12415882,32337979191.0,4.26,3.06
181,2024-10-31,电池,883.87,896.21,901.02,877.85,1.42,12.52,12742424,33350268845.0,2.62,3.14
180,2024-10-30,电池,891.87,883.69,901.52,874.65,-1.57,-14.13,11307862,30154842950.0,2.99,2.79
179,2024-10-29,电池,920.05,897.82,931.43,897.19,-2.07,-19.02,14150708,35934222074.0,3.73,3.49
178,2024-10-28,电池,919.09,916.84,919.09,902.07,-0.13,-1.15,14767903,37827529202.0,1.85,3.64
177,2024-10-25,电池,874.26,917.99,936.81,874.26,6.33,54.68,19412745,57676704263.0,7.25,4.78
176,2024-10-24,电池,882.49,863.31,882.49,860.66,-2.92,-26.01,11727603,30952056121.0,2.45,2.89
175,2024-10-23,电池,867.51,889.32,897.74,860.43,2.6,22.56,16742078,46729556920.0,4.3,4.12
174,2024-10-22,电池,858.21,866.76,872.93,844.53,0.81,6.94,13559671,35331808985.0,3.3,3.34
173,2024-10-21,电池,841.58,859.82,876.82,841.58,3.25,27.05,15917158,48092942907.0,4.23,3.92
172,2024-10-18,电池,790.02,832.77,853.67,789.64,5.23,41.42,15280317,47666985394.0,8.09,3.76
171,2024-10-17,电池,800.92,791.35,810.16,791.34,-0.38,-3.0,8814577,22889384346.0,2.37,2.17
170,2024-10-16,电池,788.48,794.35,806.44,786.25,-1.09,-8.72,9386356,26011479574.0,2.51,2.31
169,2024-10-15,电池,813.08,803.07,828.37,801.07,-1.77,-14.45,11753440,32213478070.0,3.34,2.9
168,2024-10-14,电池,797.86,817.52,818.3,782.26,3.02,23.99,11251431,33585706858.0,4.54,2.77
167,2024-10-11,电池,837.61,793.53,837.61,781.76,-6.01,-50.73,12536295,36200651742.0,6.62,3.09
166,2024-10-10,电池,861.86,844.26,883.01,839.77,-1.02,-8.71,15007707,47181281878.0,5.07,3.7
165,2024-10-09,电池,929.89,852.97,934.77,852.97,-11.77,-113.74,22846594,79353297616.0,8.46,5.63
164,2024-10-08,电池,987.39,966.71,987.39,887.59,14.47,122.19,28402919,102814728221.0,11.82,7.0
163,2024-09-30,电池,769.65,844.52,846.94,758.32,15.4,112.67,24058376,67042779483.0,12.11,5.93
162,2024-09-27,电池,685.29,731.85,740.58,685.29,8.37,56.52,16258970,43618371350.0,8.19,4.01
161,2024-09-26,电池,657.33,675.33,675.33,652.04,2.56,16.84,10368571,22687257864.0,3.54,2.55
160,2024-09-25,电池,656.75,658.49,672.46,656.65,1.32,8.57,12433891,27674241450.0,2.43,3.06
159,2024-09-24,电池,621.94,649.92,649.94,619.65,5.03,31.15,11384311,23658369607.0,4.9,2.8
158,2024-09-23,电池,616.51,618.77,624.74,613.21,0.26,1.61,6347584,11878046391.0,1.87,1.56
157,2024-09-20,电池,626.8,617.16,626.8,613.56,-1.45,-9.11,6105224,11600141263.0,2.11,1.5
156,2024-09-19,电池,619.61,626.27,633.35,612.86,1.65,10.17,6562764,12217266763.0,3.33,1.62
155,2024-09-18,电池,626.23,616.1,627.38,609.84,-1.77,-11.12,5759487,9990263301.0,2.8,1.42
154,2024-09-13,电池,647.84,627.22,649.11,627.07,-3.11,-20.12,7906497,14543209016.0,3.4,1.95
153,2024-09-12,电池,651.52,647.34,659.65,647.08,-1.37,-8.96,8693544,16746927400.0,1.92,2.14
152,2024-09-11,电池,634.69,656.3,659.79,634.69,3.23,20.51,11562722,21259325906.0,3.95,2.85
151,2024-09-10,电池,639.27,635.79,640.61,626.98,-0.42,-2.67,8044477,13189415295.0,2.13,1.98
150,2024-09-09,电池,640.21,638.46,647.43,635.57,-1.1,-7.11,7302462,13038283268.0,1.84,1.8
149,2024-09-06,电池,658.36,645.57,658.39,645.2,-2.23,-14.7,9176986,15110528542.0,2.0,2.26
148,2024-09-05,电池,664.39,660.27,671.74,655.53,-1.03,-6.89,11022226,18567680851.0,2.43,2.72
147,2024-09-04,电池,649.65,667.16,677.31,648.97,2.2,14.35,12798764,23724601837.0,4.34,3.15
146,2024-09-03,电池,633.01,652.81,656.48,630.98,2.96,18.77,9211197,18014488207.0,4.02,2.27
145,2024-09-02,电池,644.31,634.04,649.48,633.83,-1.24,-7.94,8277964,15245655733.0,2.44,2.04
144,2024-08-30,电池,630.67,641.98,650.48,629.28,1.62,10.24,8547012,19530129456.0,3.36,2.11
143,2024-08-29,电池,611.68,631.74,635.12,611.64,2.75,16.91,7713295,15763990590.0,3.82,1.9
142,2024-08-28,电池,612.72,614.83,618.78,607.47,0.05,0.33,4405692,8928087865.0,1.84,1.09
141,2024-08-27,电池,628.65,614.5,628.65,612.69,-3.09,-19.58,5841443,11137429960.0,2.52,1.44
140,2024-08-26,电池,607.52,634.08,645.43,607.52,4.45,27.01,7550044,15825614546.0,6.24,1.86
139,2024-08-23,电池,618.46,607.07,618.46,605.03,-2.69,-16.81,5817369,12981581485.0,2.15,1.43
138,2024-08-22,电池,623.42,623.88,634.62,621.78,0.16,0.97,6475088,14503342355.0,2.06,1.59
137,2024-08-21,电池,606.3,622.91,627.34,604.1,2.44,14.86,5654320,11201290590.0,3.82,1.39
136,2024-08-20,电池,615.74,608.05,620.83,606.17,-1.14,-7.02,3880000,7106518288.0,2.38,0.96
135,2024-08-19,电池,621.54,615.07,626.14,614.53,-1.11,-6.92,3442406,7819795838.0,1.87,0.85
134,2024-08-16,电池,630.33,621.99,630.79,621.99,-1.15,-7.26,3261347,6805954286.0,1.4,0.8
133,2024-08-15,电池,623.8,629.25,634.61,619.02,0.56,3.51,3756630,7921829070.0,2.49,0.93
132,2024-08-14,电池,633.07,625.74,636.67,625.55,-1.31,-8.28,3013423,6327664079.0,1.75,0.74
131,2024-08-13,电池,624.2,634.02,635.76,619.24,1.56,9.71,3728434,8782056205.0,2.65,0.92
130,2024-08-12,电池,630.59,624.31,632.72,622.59,-0.93,-5.86,3164393,7516340901.0,1.61,0.78
129,2024-08-09,电池,643.77,630.17,647.0,630.17,-1.71,-10.95,3405781,7617239784.0,2.63,0.84
128,2024-08-08,电池,643.38,641.12,646.68,632.87,-0.64,-4.12,3230058,7441721238.0,2.14,0.8
127,2024-08-07,电池,647.72,645.24,649.14,642.68,-0.44,-2.88,3186506,7347789432.0,1.0,0.78
126,2024-08-06,电池,643.26,648.12,650.96,640.56,1.83,11.66,3800203,8457688927.0,1.63,0.94
125,2024-08-05,电池,653.9,636.46,664.99,636.46,-3.18,-20.92,5026362,11112720415.0,4.34,1.24
124,2024-08-02,电池,665.11,657.38,670.69,656.57,-1.74,-11.65,4162588,8992505361.0,2.11,1.03
123,2024-08-01,电池,672.44,669.03,675.56,665.85,-0.33,-2.21,5021078,11772488669.0,1.45,1.24
122,2024-07-31,电池,644.47,671.24,671.24,640.6,4.14,26.69,5988315,12888524918.0,4.75,1.48
121,2024-07-30,电池,641.87,644.55,646.95,637.86,0.26,1.69,3090993,6974992561.0,1.41,0.76
120,2024-07-29,电池,651.07,642.86,651.57,637.31,-1.25,-8.11,4072940,10152767290.0,2.19,1.0
119,2024-07-26,电池,644.61,650.97,657.65,644.61,1.07,6.87,4606708,11707174340.0,2.02,1.13
118,2024-07-25,电池,631.53,644.1,650.65,629.42,1.66,10.53,4575205,10881839949.0,3.35,1.13
117,2024-07-24,电池,646.03,633.57,648.05,633.11,-1.9,-12.24,4600334,9868134883.0,2.31,1.13
116,2024-07-23,电池,662.83,645.81,666.71,645.8,-2.52,-16.67,4624629,9685489431.0,3.16,1.14
