,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,证券,601990,南京证券,8.4,-0.59,-0.05,357068,304347213.0,2.84,8.64,8.4,8.54,8.45,0.98,30.99,1.73
1,证券,600918,中泰证券,6.21,-1.43,-0.09,205940,129107688.0,2.22,6.35,6.21,6.31,6.3,0.52,64.57,1.16
2,证券,000776,广发证券,15.51,-1.46,-0.23,296369,464222517.04,2.35,15.88,15.51,15.87,15.74,0.5,13.11,1.0
3,证券,601688,华泰证券,16.99,-1.51,-0.26,387124,663993402.0,2.09,17.35,16.99,17.35,17.25,0.53,9.19,0.96
4,证券,000686,东北证券,7.64,-1.55,-0.12,144981,111965409.16,2.84,7.86,7.64,7.77,7.76,0.62,19.81,0.93
5,证券,000166,申万宏源,5.01,-1.57,-0.08,674003,340463376.12,1.96,5.11,5.01,5.09,5.09,0.3,24.44,1.22
6,证券,600999,招商证券,18.09,-1.63,-0.3,145993,266267390.0,2.5,18.55,18.09,18.5,18.39,0.2,15.18,1.21
7,证券,600958,东方证券,9.74,-1.72,-0.17,348292,342309970.0,2.83,9.99,9.71,9.93,9.91,0.47,18.8,1.09
8,证券,000750,国海证券,4.0,-1.72,-0.07,898628,363029338.26,2.95,4.12,4.0,4.1,4.07,1.55,59.14,1.16
9,证券,000728,国元证券,7.93,-1.73,-0.14,349485,280513257.13,2.23,8.11,7.93,8.1,8.07,0.8,15.15,0.94
10,证券,601377,兴业证券,5.97,-1.81,-0.11,364116,219465096.0,2.14,6.1,5.97,6.08,6.08,0.42,29.29,0.96
11,证券,601881,中国银河,13.97,-1.83,-0.26,405853,574487134.0,2.39,14.31,13.97,14.29,14.23,0.56,15.07,1.09
12,证券,601901,方正证券,7.78,-1.89,-0.15,383033,301095457.0,2.65,7.97,7.76,7.95,7.93,0.47,24.44,1.36
13,证券,601108,财通证券,7.62,-1.93,-0.15,325806,251180576.0,2.83,7.83,7.61,7.82,7.77,0.7,18.03,1.01
14,证券,600061,国投资本,7.1,-1.93,-0.14,236787,170380520.0,3.18,7.32,7.09,7.27,7.24,0.37,16.36,0.89
15,证券,002926,华西证券,8.04,-1.95,-0.16,258204,209816415.88,2.56,8.24,8.03,8.18,8.2,0.98,62.29,0.92
16,证券,002500,山西证券,6.01,-1.96,-0.12,241796,146940824.78,2.45,6.16,6.01,6.13,6.13,0.67,30.37,1.21
