,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,文化传媒,000802,北京文化,7.0,10.06,0.64,502120,347314860.32,5.35,7.0,6.66,6.66,6.36,7.02,-94.17,4.14
1,文化传媒,000681,视觉中国,24.18,9.96,2.19,1683050,4024560387.7,4.59,24.19,23.18,23.66,21.99,24.89,155.52,4.84
2,文化传媒,600936,广西广电,3.33,9.9,0.3,561703,180280301.0,8.91,3.33,3.06,3.08,3.03,3.36,-6.85,6.01
3,文化传媒,300654,世纪天鸿,12.99,7.71,0.93,901006,1144966598.41,16.58,13.66,11.66,12.48,12.06,27.62,113.28,5.65
4,文化传媒,600986,浙文互联,6.56,6.49,0.4,1360464,876047893.0,8.77,6.76,6.22,6.31,6.16,10.29,46.42,1.91
5,文化传媒,300781,因赛集团,64.6,4.06,2.52,138724,909838152.84,9.84,69.0,62.89,63.0,62.08,17.1,146.9,9.96
6,文化传媒,603729,龙韵股份,17.51,3.55,0.6,257400,463745356.0,13.01,18.6,16.4,16.66,16.91,27.58,465.37,4.47
7,文化传媒,601900,南方传媒,16.12,2.81,0.44,97420,156863094.0,4.15,16.35,15.7,15.8,15.68,1.09,20.47,1.81
8,文化传媒,300133,华策影视,7.55,2.72,0.2,1313205,985174821.89,5.03,7.69,7.32,7.45,7.35,8.09,64.76,2.02
9,文化传媒,601019,山东出版,11.19,2.57,0.28,78073,87067234.0,3.02,11.26,10.93,10.94,10.91,0.37,18.07,1.6
10,文化传媒,002027,分众传媒,6.62,2.32,0.15,1341593,886370214.11,2.94,6.68,6.49,6.5,6.47,0.93,18.07,6.05
11,文化传媒,002905,金逸影视,7.94,2.19,0.17,140078,111681089.64,6.18,8.28,7.8,7.87,7.77,4.01,-20.76,62.17
12,文化传媒,000719,中原传媒,11.31,1.98,0.22,111378,126084800.77,2.98,11.45,11.12,11.12,11.09,1.67,17.08,1.05
