,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,化肥行业,000893,亚钾国际,20.5,6.22,1.2,188113,383024578.76,5.7,20.75,19.65,19.65,19.3,2.32,27.42,1.62
1,化肥行业,600078,澄星股份,5.75,2.13,0.12,78733,45606019.0,3.55,5.88,5.68,5.69,5.63,1.19,-42.03,2.18
2,化肥行业,000408,藏格矿业,30.76,2.02,0.61,130376,402293675.43,3.85,31.31,30.15,30.37,30.15,0.82,19.52,3.68
3,化肥行业,300505,川金诺,15.17,2.02,0.3,128458,196106945.0,4.17,15.49,14.87,14.87,14.87,5.91,28.31,1.68
4,化肥行业,000792,盐湖股份,16.53,1.72,0.28,381648,634507648.51,2.83,16.78,16.32,16.33,16.25,0.72,20.88,2.49
5,化肥行业,000731,四川美丰,7.24,1.54,0.11,109114,79560851.99,3.65,7.41,7.15,7.15,7.13,1.95,16.02,0.97
6,化肥行业,000912,泸天化,4.48,1.36,0.06,148426,67246969.0,3.62,4.58,4.42,4.42,4.42,0.95,42.11,1.09
7,化肥行业,000902,新洋丰,12.8,1.19,0.15,82370,106336716.89,3.24,13.05,12.64,12.65,12.65,0.72,10.82,1.57
8,化肥行业,002556,辉隆股份,5.45,1.11,0.06,143712,78853554.0,2.41,5.54,5.41,5.41,5.39,1.54,21.1,1.42
9,化肥行业,600141,兴发集团,21.87,1.06,0.23,125024,274170310.0,2.08,22.1,21.65,21.69,21.64,1.13,13.77,1.14
10,化肥行业,002539,云图控股,7.88,1.03,0.08,79923,63123398.36,2.05,7.96,7.8,7.8,7.8,0.9,10.67,1.1
11,化肥行业,002588,史丹利,7.26,0.97,0.07,127844,93179894.77,1.81,7.34,7.21,7.22,7.19,1.25,9.44,1.26
12,化肥行业,600096,云天化,23.06,0.92,0.21,277721,641292108.0,1.79,23.27,22.86,22.95,22.85,1.51,7.17,1.97
13,化肥行业,600227,赤天化,2.22,0.91,0.02,178574,40042933.0,2.73,2.27,2.21,2.22,2.2,1.4,-81.23,1.43
14,化肥行业,002538,司尔特,5.68,0.89,0.05,108749,62051714.88,1.95,5.75,5.64,5.65,5.63,1.27,14.87,0.92
15,化肥行业,002545,东方铁塔,7.12,0.85,0.06,125402,89218256.0,1.42,7.16,7.06,7.08,7.06,1.11,14.25,1.01
16,化肥行业,002999,天禾股份,6.02,0.5,0.03,81264,49587892.0,3.51,6.22,6.01,6.01,5.99,2.37,149.07,1.75
17,化肥行业,300387,富邦科技,8.3,0.24,0.02,90713,76252752.38,2.54,8.5,8.29,8.32,8.28,3.14,19.57,1.72
18,化肥行业,600470,六国化工,5.37,0.19,0.01,138449,75177304.0,2.05,5.48,5.37,5.39,5.36,2.65,54.75,1.51
19,化肥行业,002470,金正大,1.89,0.0,0.0,841361,160295031.92,4.23,1.95,1.87,1.91,1.89,2.56,25.86,2.81
20,化肥行业,002274,华昌化工,8.18,-0.61,-0.05,126008,103889318.59,1.7,8.31,8.17,8.21,8.23,1.34,11.02,1.36
21,化肥行业,603395,红四方,45.0,-0.88,-0.4,34636,158727547.0,3.5,46.59,45.0,45.92,45.4,8.58,60.35,6.42
22,化肥行业,600691,阳煤化工,2.09,-0.95,-0.02,182857,38770846.0,4.27,2.17,2.08,2.09,2.11,0.77,-9.62,1.16
23,化肥行业,002170,芭田股份,8.45,-1.63,-0.14,154047,131143741.4,2.68,8.64,8.41,8.59,8.59,2.17,29.83,2.71
24,化肥行业,002312,川发龙蟒,13.1,-4.24,-0.58,706674,946635791.9,5.56,13.86,13.1,13.72,13.68,4.03,43.69,2.64
