,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,农药兽药,003042,中农联合,16.25,9.21,1.37,200362,324101954.96,8.2,16.37,15.15,15.38,14.88,15.73,-30.99,1.63
1,农药兽药,001231,农心科技,17.7,5.04,0.85,56420,99007563.5,6.11,17.98,16.95,16.95,16.85,15.32,37.79,1.88
2,农药兽药,603718,海利生物,7.19,4.51,0.31,132885,95456450.0,8.58,7.39,6.8,6.86,6.88,2.06,175.86,3.72
3,农药兽药,002496,辉丰股份,1.41,4.44,0.06,1035857,144475728.3,8.15,1.46,1.35,1.35,1.35,8.77,1222.32,1.42
4,农药兽药,603810,丰山集团,10.06,4.14,0.4,71924,72310197.0,5.28,10.21,9.7,9.75,9.66,4.35,-50.34,1.13
5,农药兽药,301035,润丰股份,48.89,2.93,1.39,10545,51170954.0,4.32,49.36,47.31,47.37,47.5,0.38,30.14,2.09
6,农药兽药,300796,贝斯美,10.34,2.89,0.29,62944,64915579.64,4.78,10.49,10.01,10.09,10.05,1.74,1220.26,2.13
7,农药兽药,600731,湖南海利,5.93,2.6,0.15,68993,41092518.0,3.98,6.02,5.79,5.8,5.78,1.24,12.39,1.07
8,农药兽药,300575,中旗股份,5.92,2.25,0.13,97769,57684565.33,3.11,5.98,5.8,5.8,5.79,2.85,77.82,1.29
9,农药兽药,300871,回盛生物,10.37,2.17,0.22,25638,26639170.33,3.05,10.54,10.23,10.33,10.15,1.55,-27.05,1.3
10,农药兽药,002749,国光股份,13.96,1.9,0.26,24818,34722126.93,2.85,14.12,13.73,13.78,13.7,0.59,18.16,3.51
11,农药兽药,688098,申联生物,5.37,1.9,0.1,21269,11458971.0,3.42,5.43,5.25,5.25,5.27,0.52,-117.09,1.51
12,农药兽药,002250,联化科技,5.95,1.88,0.11,273075,162613296.0,2.57,6.01,5.86,5.87,5.84,3.01,125.12,0.85
13,农药兽药,603970,中农立华,14.12,1.58,0.22,23954,33916054.0,2.37,14.25,13.92,13.95,13.9,0.89,16.26,2.54
14,农药兽药,002688,金河生物,4.36,1.4,0.06,124528,54815734.37,4.19,4.48,4.3,4.3,4.3,1.67,22.18,1.5
15,农药兽药,600201,生物股份,6.63,1.22,0.08,148702,98976131.0,3.05,6.75,6.55,6.55,6.55,1.33,32.86,1.37
16,农药兽药,600226,亨通股份,2.81,1.08,0.03,351866,99172449.0,3.24,2.87,2.78,2.79,2.78,1.15,34.41,2.52
17,农药兽药,002734,利民股份,8.24,0.98,0.08,49076,40618972.7,1.84,8.34,8.19,8.23,8.16,1.51,44.28,1.22
18,农药兽药,600195,中牧股份,6.43,0.94,0.06,85767,55443565.0,2.51,6.54,6.38,6.38,6.37,0.84,60.2,1.2
19,农药兽药,600389,江山股份,14.51,0.9,0.13,26531,38660613.0,2.23,14.7,14.38,14.41,14.38,0.62,27.32,1.7
20,农药兽药,603639,海利尔,12.56,0.88,0.11,14019,17665186.0,2.25,12.69,12.41,12.48,12.45,0.41,16.35,1.24
21,农药兽药,603599,广信股份,11.71,0.77,0.09,33873,39714041.0,2.24,11.83,11.57,11.64,11.62,0.37,13.92,1.12
22,农药兽药,002258,利尔化学,8.47,0.59,0.05,52939,45099772.4,1.66,8.57,8.43,8.43,8.42,0.66,31.48,0.88
23,农药兽药,603566,普莱柯,12.36,0.49,0.06,21751,27015210.0,1.87,12.53,12.3,12.3,12.3,0.63,30.19,1.62
24,农药兽药,603086,先达股份,4.26,0.47,0.02,141921,60876633.0,2.59,4.34,4.23,4.28,4.24,3.26,224.43,0.92
25,农药兽药,600486,扬农化工,55.68,0.32,0.18,17746,99923993.0,2.9,57.17,55.56,55.8,55.5,0.44,16.56,2.18
26,农药兽药,833819,颖泰生物,3.15,0.32,0.01,39188,12324215.94,2.87,3.19,3.1,3.11,3.14,0.32,-14.61,0.71
27,农药兽药,300804,广康生化,23.25,0.3,0.07,6726,15755426.24,1.77,23.6,23.19,23.23,23.18,2.45,54.47,1.31
28,农药兽药,002004,华邦健康,3.85,0.26,0.01,337109,130918422.0,1.82,3.92,3.85,3.85,3.84,1.79,12.65,0.75
29,农药兽药,870656,海昇药业,15.6,0.26,0.04,2941,4593344.52,1.67,15.76,15.5,15.66,15.56,1.47,28.08,1.96
30,农药兽药,870866,绿亨科技,7.31,0.14,0.01,10638,7842229.69,2.33,7.45,7.28,7.37,7.3,1.12,30.4,1.76
31,农药兽药,603585,苏利股份,12.95,0.08,0.01,14669,19026249.0,2.16,13.11,12.83,12.94,12.94,0.81,208.11,1.01
32,农药兽药,002513,蓝丰生化,4.2,0.0,0.0,71971,30801742.0,4.05,4.37,4.2,4.22,4.2,2.73,-6.39,-10.06
33,农药兽药,002391,长青股份,5.01,0.0,0.0,45480,22990220.5,2.79,5.12,4.98,5.0,5.01,0.98,55.67,0.74
34,农药兽药,600596,新安股份,8.02,-0.12,-0.01,146358,117900657.0,3.49,8.18,7.9,7.91,8.03,1.13,59.25,0.85
35,农药兽药,838275,驱动力,6.89,-0.14,-0.01,30517,21340341.38,4.64,7.15,6.83,6.96,6.9,3.39,89.07,4.72
36,农药兽药,300119,瑞普生物,17.75,-0.34,-0.06,29424,52309521.0,2.92,18.09,17.57,17.89,17.81,0.88,25.34,1.82
37,农药兽药,200553,安道麦B,2.29,-0.43,-0.01,808,183413.0,2.61,2.29,2.23,2.29,2.3,0.05,-1.96,0.24
38,农药兽药,600538,国发股份,5.03,-0.59,-0.03,66397,33469364.0,3.95,5.17,4.97,5.07,5.06,1.27,-94.7,3.11
39,农药兽药,603360,百傲化学,23.85,-0.63,-0.15,80510,193983738.0,3.38,24.55,23.74,24.41,24.0,1.6,35.49,7.1
40,农药兽药,300261,雅本化学,6.15,-0.97,-0.06,123910,77449445.7,3.7,6.37,6.14,6.28,6.21,1.32,-78.34,2.62
41,农药兽药,688526,科前生物,13.39,-1.11,-0.15,15578,21040356.0,2.14,13.68,13.39,13.49,13.54,0.33,17.96,1.62
42,农药兽药,002868,绿康生化,15.13,-1.24,-0.19,12111,18525044.0,3.2,15.55,15.06,15.33,15.32,0.79,-11.23,9.16
43,农药兽药,000553,安道麦A,5.65,-1.4,-0.08,72174,41651153.13,4.01,5.88,5.65,5.75,5.73,0.33,-5.37,0.67
44,农药兽药,002942,新农股份,15.07,-1.7,-0.26,31819,48471958.9,3.13,15.54,15.06,15.33,15.33,2.31,23.7,2.0
45,农药兽药,605033,美邦股份,19.35,-2.03,-0.4,77963,153893548.0,3.95,20.1,19.32,19.89,19.75,5.77,45.34,2.31
46,农药兽药,002215,诺 普 信,9.87,-2.57,-0.26,152132,151369509.0,2.76,10.14,9.86,10.11,10.13,1.92,15.26,2.57
47,农药兽药,000525,ST红太阳,5.61,-3.44,-0.2,252008,143919603.37,5.34,5.89,5.58,5.84,5.81,2.55,204.19,1.04
